STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS
ID,ID0030,002,IDFI,FILER PUBLIC,219 MAIN ST,FILER,83328,M,TWIN FALLS,2083264143,CE,NO,3400,R_13,0,R_13,962,R_13,52,R_13,2014,00,00,00,-114.6063647,42.5702157,16,083,27730,79839,33,5.00,4040,1602,46300,1,house,STD,NND
ID,ID0032,002,IDGA,GARDEN VALLEY DISTRICT,85 OLD CROUCH RD,GARDEN VALLEY,83622,8098,BOISE,2084623317,CE,NC,6998,R_13,0,R_13,2392,R_13,52,R_13,2014,00,00,00,-115.9695252,44.1120634,16,015,29710,6744,43,9502.00,1484,1601,14260,0,house,STD,NND
ID,ID0033,002,IDGC,GARDEN CITY PUBLIC,6015 GLENWOOD ST,GARDEN CITY,83714,1347,ADA,2084722940,CE,NC,12331,R_13,0,R_13,2648,R_13,52,R_13,2014,00,00,00,-116.2797309,43.6594757,16,001,29620,416556,21,24.12,2000,1602,14260,0,house,STD,NND
ID,ID0033,003,IDGC-BM,GARDEN CITY PUBLIC - BELLS FOR BOOKS BOOKMOBILE,6015 GLENWOOD ST,GARDEN CITY,83714,1347,ADA,2084722940,BS,NC,-3,U_13,1,R_13,2648,R_13,52,R_13,2014,00,00,00,-116.2797309,43.6594757,16,001,29620,416556,21,24.12,2000,1602,14260,0,house,STD,NND
ID,ID0034,002,IDGF,GLENNS FERRY PUBLIC,298 S LINCOLN,GLENNS FERRY,83623,M,ELMORE,2083662045,CE,NO,2688,R_13,0,R_13,1248,R_13,52,R_13,2014,00,00,00,-115.2978458,42.9514002,16,039,31690,26156,43,9601.00,3191,1602,34300,1,house,STD,NND
ID,ID0035,002,IDGG,GRANGEVILLE CENTENNIAL,215 W NORTH ST,GRANGEVILLE,83530,1729,IDAHO,2089830951,CE,NO,2848,R_13,0,R_13,1560,R_13,52,R_13,2014,00,00,00,-116.1211251,45.9268395,16,049,32950,16201,33,9602.00,2069,1601,0,0,house,STD,NND
ID,ID0036,002,IDGO,GOODING PUBLIC,306 5TH AVE W,GOODING,83330,1205,GOODING,2089344089,CE,NO,3700,R_13,0,R_13,1976,R_13,52,R_13,2014,00,00,00,-114.7160600,42.9406540,16,047,32140,15094,33,9601.00,4075,1602,0,0,addresspoint,STD,NND
ID,ID0037,002,IDGR,GRACE DISTRICT,204 S MAIN ST,GRACE,83241,M,CARIBOU,2084253695,CE,NO,2208,R_13,0,R_13,1887,R_13,51,R_13,2014,00,00,00,-111.7304274,42.5755769,16,029,32500,6830,42,9601.00,4194,1602,0,0,house,STD,NND
ID,ID0038,002,IDGV,EASTERN OWYHEE COUNTY DISTRICT,520 BOISE AVE,GRAND VIEW,83624,M,OWYHEE,2088342785,CE,NC,3400,R_13,0,R_13,1600,R_13,50,R_13,2014,00,00,00,-116.0961996,42.9890864,16,073,32770,11423,43,9502.00,2111,1601,14260,0,street,DGL,POC
ID,ID0039,002,IDHB,HORSESHOE BEND DISTRICT,392 HWY 55,HORSESHOE BEND,83629,5032,BOISE,2087932460,CE,NC,2160,R_13,0,R_13,1924,R_13,52,R_13,2014,00,00,00,-116.2015297,43.9043033,16,015,38620,6744,42,9502.00,2667,1601,14260,0,house,STD,NND
ID,ID0040,002,IDHG,HAGERMAN PUBLIC,290 S STATE ST,HAGERMAN,83332,M,GOODING,2088376520,CE,NO,756,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-114.8985830,42.8147780,16,047,34300,15094,42,9602.00,1138,1602,0,0,house,STD,NND
ID,ID0041,002,IDHL,HAILEY PUBLIC,7 W CROY ST,HAILEY,83333,9700,BLAINE,2087882036,CE,NO,8000,R_13,0,R_13,2756,R_13,52,R_13,2014,00,00,00,-114.3147709,43.5186635,16,013,34390,21322,33,9601.00,4011,1602,25200,1,house,STD,NND
ID,ID0042,002,IDHM,HOMEDALE PUBLIC,125 W OWYHEE AVE,HOMEDALE,83628,5502,OWYHEE,2083374228,CE,NC,1160,R_13,0,R_13,1420,R_13,52,R_13,2014,00,00,00,-116.9365201,43.6186972,16,073,38170,11423,32,9501.01,3072,1601,14260,0,house,STD,NND
ID,ID0043,002,IDHN,HANSEN DISTRICT,120 W MAPLE AVE,HANSEN,83334,M,TWIN FALLS,2084234122,CE,NO,1918,R_13,0,R_13,832,R_13,52,R_13,2014,00,00,00,-114.3012870,42.5307142,16,083,34930,79839,42,13.00,2032,1602,46300,1,house,STD,NND
ID,ID0045,002,IDIC,BOISE BASIN DISTRICT BOOKMOBILE,123 MONTGOMERY ST,IDAHO CITY,83631,5004,BOISE,2083924558,BS,NC,-3,U_13,1,R_13,135,R_13,24,R_13,2014,00,00,00,-115.8341731,43.8254284,16,015,39610,6744,42,9502.00,3638,1601,14260,0,house,STD,NND
ID,ID0045,003,IDIC,BOISE BASIN DISTRICT,123 MONTGOMERY ST,IDAHO CITY,83631,5004,BOISE,2083924558,CE,NC,6515,R_13,0,R_13,1924,R_13,52,R_13,2014,00,00,00,-115.8341731,43.8254284,16,015,39610,6744,42,9502.00,3638,1601,14260,0,house,STD,NND
ID,ID0046,002,IDIF,IDAHO FALLS PUBLIC,457 W BROADWAY,IDAHO FALLS,83402,3637,BONNEVILLE,2086128460,CE,CC,58500,R_13,0,R_13,3000,R_13,52,R_13,2014,00,00,00,-112.0420944,43.4920444,16,019,39700,107550,13,9712.00,4106,1602,26820,0,house,STD,NND
ID,ID0046,003,IDIF-I,IDAHO FALLS PUBLIC-IONA,3548 N MAIN ST,IONA,83427,M,BONNEVILLE,2085232358,BR,NC,3000,R_13,0,R_13,1560,R_13,52,R_13,2014,00,00,00,-111.9299780,43.5279960,16,019,40420,107550,23,9704.02,2026,1602,26820,0,addresspoint,ADV,NND
ID,ID0046,004,IDIF-S,IDAHO FALLS PUBLIC-SWAN VALLEY,3389 HWY 26,IRWIN,83428,M,BONNEVILLE,2084832405,BR,NO,-1,U_13,0,R_13,156,R_13,52,R_13,2014,00,00,00,-111.2948692,43.4062644,16,019,40510,107550,43,9701.00,1855,1602,26820,0,house,STD,NND
ID,ID0048,002,IDJ,JEROME PUBLIC,100 1ST AVE E,JEROME,83338,2302,JEROME,2083245427,CE,NO,4200,R_13,0,R_13,2737,R_13,52,R_13,2014,00,00,00,-114.5184337,42.7251521,16,053,41320,22606,33,9703.00,1038,1602,46300,1,house,STD,NND
ID,ID0049,002,IDKI,KIMBERLY PUBLIC,120 MADISON ST W,KIMBERLY,83341,M,TWIN FALLS,2084234556,CE,NO,2699,R_13,0,R_13,1196,R_13,52,R_13,2014,00,00,00,-114.3650758,42.5346203,16,083,43570,79839,33,13.00,4080,1602,46300,1,house,STD,NND
ID,ID0050,002,IDKU,KUNA DISTRICT,457 N LOCUST,KUNA,83634,1926,ADA,2089221025,CE,NC,12500,R_13,0,R_13,2652,R_13,52,R_13,2014,00,00,00,-116.3742344,43.4948604,16,001,00000,416556,41,104.01,1045,1601,14260,0,house,STD,NND
ID,ID0051,002,IDL,LEWISTON CITY PUBLIC,411 D ST,LEWISTON,83501,1810,NEZ PERCE,2087982525,CE,CC,7348,R_13,0,R_13,2150,R_13,52,R_13,2014,00,00,07,-117.0280686,46.4218982,16,069,46540,39938,13,9603.00,2075,1601,30300,0,house,STD,NND
ID,ID0053,002,IDLEW,LEWISVILLE LEGACY,3453 E 480 N,LEWISVILLE,83431,M,JEFFERSON,2087548608,CE,NC,473,R_13,0,R_13,520,R_13,52,R_13,2014,00,06,00,-112.0231660,43.6915470,16,051,46720,26868,42,9602.00,3096,1602,26820,0,postalcode-main,NCF,POC
ID,ID0055,003,IDLNP-CU,PRAIRIE-RIVER DISTRICT - CULDESAC,714 MAIN ST,CULDESAC,83524,7813,NEZ PERCE,2088435215,BR,NC,1232,R_13,0,R_13,731,R_13,52,R_13,2014,00,00,00,-116.6699620,46.3739660,16,069,19900,39938,42,9400.00,3131,1601,30300,0,addresspoint,STD,NND
ID,ID0055,004,IDLNP-N,PRAIRIE-RIVER DISTRICT - NEZPERCE,602 4TH AVENUE,NEZPERCE,83543,M,LEWIS,2089372458,BR,NC,1380,R_13,0,R_13,730,R_13,52,R_13,2014,00,00,00,-116.2414779,46.2350806,16,061,57250,3825,43,9400.02,1135,1601,0,0,street,DGL,POC
ID,ID0055,005,IDLNP-L,PRAIRIE-RIVER DISTRICT,103 N MAIN ST,LAPWAI,83540,M,NEZ PERCE,2088437254,CE,NC,5000,R_13,0,R_13,1584,R_13,52,R_13,2014,00,00,00,-116.8037706,46.4074309,16,069,45370,39938,42,9400.00,4148,1601,30300,0,street,DGL,POC
ID,ID0055,006,IDLNP-KA,PRAIRIE-RIVER DISTRICT - KAMIAH,507 MAIN,KAMIAH,83536,M,LEWIS,2089350428,BR,NO,3250,R_13,0,R_13,1415,R_13,52,R_13,2014,00,00,00,-116.0279128,46.2271679,16,061,42400,3825,43,9400.01,2022,1601,0,0,house,STD,NND
ID,ID0055,007,IDLNP-P,PRAIRIE-RIVER DISTRICT - PECK,217 N MAIN ST,PECK,83545,M,NEZ PERCE,2084866161,BR,NC,640,R_13,0,R_13,672,R_13,52,R_13,2014,00,00,00,-116.4225320,46.4749610,16,069,61840,39938,42,9400.00,2171,1601,30300,0,addresspoint,STD,NND
ID,ID0055,008,IDLNP-W,PRAIRIE-RIVER DISTRICT - WINCHESTER,413 1/2 NEZ PERCE,WINCHESTER,83555,M,LEWIS,2089245164,BR,NO,2500,R_13,0,R_13,916,R_13,52,R_13,2014,00,00,00,-116.6226533,46.2405961,16,061,87850,3825,42,9400.02,3101,1601,0,0,house,STD,NND
ID,ID0055,009,IDLNP-KO,PRAIRIE-RIVER DISTRICT - KOOSKIA COMMUNITY,26 S MAIN,KOOSKIA,83539,M,IDAHO,2089264539,BR,NO,1540,R_13,0,R_13,1251,R_13,52,R_13,2014,00,00,00,-115.9741830,46.0839250,16,049,00000,16201,43,9400.00,4080,1601,0,0,postalcode-sub,ABR,POC
ID,ID0055,010,IDLNP-CR,PRAIRIE-RIVER DISTRICT - CRAIGMONT,112 W MAIN,CRAIGMONT,83523,M,LEWIS,2089245510,BR,NO,588,R_13,0,R_13,765,R_13,52,R_13,2014,00,00,00,-116.4749032,46.2407452,16,061,19270,3825,42,9400.02,2159,1601,0,0,house,STD,NND
ID,ID0056,002,IDMA,ONEIDA COUNTY DISTRICT,31 N 100 W,MALAD,83252,1234,ONEIDA,2087662229,CE,NO,5055,R_13,0,R_13,1768,R_13,52,R_13,2014,00,00,00,-112.2481090,42.1860480,16,071,50140,4269,43,9601.00,2230,1602,0,0,postalcode-sub,ABR,POC
ID,ID0057,002,IDMAC,MACKAY DISTRICT,320 CAPITOL AVE,MACKAY,83251,M,CUSTER,2085883333,CE,NO,3744,R_13,0,R_13,1300,R_13,52,R_13,2014,00,00,00,-113.6148100,43.9145856,16,037,49240,4235,43,9602.00,4492,1602,0,0,house,STD,NND
ID,ID0058,002,IDMAR,LIZARD BUTTE DISTRICT,111 3RD AVE W,MARSING,83639,M,OWYHEE,2088964690,CE,NC,2600,R_13,0,R_13,1872,R_13,52,R_13,2014,00,00,00,-116.8062232,43.5449925,16,073,50950,11423,42,9501.02,1088,1601,14260,0,house,STD,NND
ID,ID0059,002,IDMCC,MCCALL PUBLIC,218 E PARK ST,MCCALL,83638,3832,VALLEY,2086345522,CE,NO,4880,R_13,0,R_13,2312,R_13,52,R_13,2014,00,00,00,-116.0987511,44.9092445,16,085,48790,9586,43,9703.00,1175,1601,0,0,house,STD,NND
ID,ID0060,002,IDMC,LATAH COUNTY DISTRICT,110 S JEFFERSON ST,MOSCOW,83843,2833,LATAH,2088823925,CE,NO,10200,R_13,0,R_13,2600,R_13,52,R_13,2014,00,00,00,-116.9985879,46.7335943,16,057,54550,38221,32,51.00,3016,1601,34140,1,house,STD,NND
ID,ID0060,003,IDMC-B,LATAH COUNTY DISTRICT - BOVILL,310 FIRST AVE,BOVILL,83806,M,LATAH,2088263451,BR,NO,1290,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-116.3964260,46.8583480,16,057,09730,38221,43,56.00,1250,1601,34140,1,addresspoint,STD,NND
ID,ID0060,004,IDMC-D,LATAH COUNTY DISTRICT - DEARY,304 2ND AVE,DEARY,83823,M,LATAH,2088771664,BR,NO,1152,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-116.5620518,46.7995041,16,057,20890,38221,43,56.00,2060,1601,34140,1,house,STD,NND
ID,ID0060,005,IDMC-G,LATAH COUNTY DISTRICT - GENESEE,140 E WALNUT,GENESEE,83832,M,LATAH,2082851398,BR,NO,1370,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-116.9270727,46.5505554,16,057,30160,38221,42,57.00,3124,1601,34140,1,house,STD,NND
ID,ID0060,006,IDMC-J,LATAH COUNTY DISTRICT - JULIAETTA,205 MAIN ST,JULIAETTA,83535,M,LATAH,2082767071,BR,NO,1564,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-116.7075530,46.5769950,16,057,42130,38221,42,57.00,2085,1601,34140,1,addresspoint,STD,NND
ID,ID0060,007,IDMC-P,LATAH COUNTY DISTRICT - POTLATCH,1010 ONAWAY RD,POTLATCH,83855,M,LATAH,2088751036,BR,NO,3992,R_13,0,R_13,1144,R_13,52,R_13,2014,00,00,00,-116.8904925,46.9280910,16,057,58870,38221,43,55.00,3055,1601,34140,1,house,STD,NND
ID,ID0060,008,IDMC-T,LATAH COUNTY DISTRICT - TROY,402 S MAIN ST,TROY,83871,M,LATAH,2088354311,BR,NO,1200,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-116.7681920,46.7356050,16,057,82360,38221,42,56.00,3092,1601,34140,1,addresspoint,STD,NND
ID,ID0061,002,IDME,MERIDIAN DISTRICT,1326 W CHERRY LN,MERIDIAN,83642,1516,ADA,2088884451,CE,NC,30000,R_13,0,R_13,3000,R_13,50,R_13,2014,00,00,00,-116.4090890,43.6192180,16,001,52120,416556,21,103.32,2015,1601,14260,0,addresspoint,STD,NND
ID,ID0061,004,IDME-BM,MERIDIAN DISTRICT - BOOKMOBILE,1326 W CHERRY LN,MERIDIAN,83642,1516,ADA,-3,BS,NC,-3,U_13,1,R_13,1875,R_13,50,R_13,2014,00,00,00,-116.4090890,43.6192180,16,001,52120,416556,21,103.32,2015,1601,14260,0,addresspoint,STD,NND
ID,ID0061,005,IDME,MERIDIAN DISTRICT - SILVERSTONE BRANCH,3531 E OVERLAND,MERIDIAN,83642,6757,ADA,2088842616,BR,NC,4500,R_13,0,R_13,2750,R_13,50,R_13,2014,00,00,00,-116.3505211,43.5903792,16,001,52120,416556,21,103.13,3064,1601,14260,0,house,STD,NND
ID,ID0062,002,IDMEN,JEFFERSON DISTRICT - HAMER,2450 E 2100 N,HAMER,83425,5010,JEFFERSON,2086625275,BR,NC,1522,R_13,0,R_13,1540,R_13,48,R_13,2014,00,00,00,-112.2012136,43.9277887,16,051,34570,26868,43,9601.00,2322,1602,26820,0,house,STD,NND
ID,ID0062,003,IDMEN,JEFFERSON DISTRICT - HEART OF THE VALLEY,1252 E 1500 N,TERRETON,83450,5136,JEFFERSON,2086634834,BR,NC,1000,R_13,0,R_13,1924,R_13,52,R_13,2014,00,00,00,-112.4440450,43.8413680,16,051,00000,26868,43,9601.00,3149,1602,26820,0,addresspoint,STD,NND
ID,ID0062,004,IDMEN,JEFFERSON DISTRICT - MENAN-ANNIS,623A N 3500 E,MENAN,83434,5036,JEFFERSON,2087540021,BR,NC,1500,R_13,0,R_13,1300,R_13,52,R_13,2014,00,00,00,-112.0032725,43.7206226,16,051,52030,26868,42,9602.00,2071,1602,26820,0,house,STD,NND
ID,ID0063,002,IDMH,MOUNTAIN HOME PUBLIC,790 N 10TH E,MOUNTAIN HOME,83647,2830,ELMORE,2085874716,CE,NO,16000,R_13,0,R_13,3120,R_13,52,R_13,2014,00,00,00,-115.6875129,43.1373345,16,039,54730,26156,32,9603.00,1025,1602,34300,1,house,STD,NND
ID,ID0064,002,IDMHP,PRAIRIE DISTRICT,71 SMITH CREEK RD,PRAIRIE,83647,8441,ELMORE,2088683291,CE,NO,160,R_13,0,R_13,-1,U_13,52,R_13,2014,00,00,00,-115.5737236,43.5036949,16,039,00000,26156,43,9601.00,1907,1602,34300,1,house,STD,NND
ID,ID0065,002,IDMI,MIDDLETON PUBLIC,307 CORNELL ST,MIDDLETON,83644,4742,CANYON,2085853931,CE,NC,3621,R_13,0,R_13,1898,R_13,52,R_13,2014,00,00,00,-116.6332990,43.7192890,16,027,52660,199040,41,219.03,1091,1601,14260,0,postalcode-partial-sub,NCF,POC
ID,ID0066,002,IDMID,MIDVALE DISTRICT,70 E BRIDGE ST,MIDVALE,83645,M,WASHINGTON,2083552213,CE,NO,1800,R_13,0,R_13,1248,R_13,52,R_13,2014,00,00,00,-116.7338060,44.4709090,16,087,52750,9954,43,9701.00,2180,1601,0,0,addresspoint,STD,NND
ID,ID0067,002,IDMONB,BEAR LAKE COUNTY DISTRICT,138 N 6TH ST,MONTPELIER,83254,1592,BEAR LAKE,2088471664,CE,NO,9244,R_13,0,R_13,2340,R_13,52,R_13,2014,00,00,00,-111.3025219,42.3192733,16,007,53920,5937,43,9501.00,2000,1602,0,0,house,STD,NND
ID,ID0067,003,IDMONB,BEAR LAKE COUNTY DISTRICT - PARIS,62 S MAIN,PARIS,83261,M,BEAR LAKE,2089452253,BR,NO,300,R_13,0,R_13,624,R_13,52,R_13,2014,00,00,00,-111.4009968,42.2255049,16,007,60580,5937,43,9502.00,3334,1602,0,0,house,STD,NND
ID,ID0068,002,IDMU,MULLAN PUBLIC,117 HUNTER AVE,MULLAN,83846,M,SHOSHONE,2087441220,CE,NO,1735,R_13,0,R_13,1040,R_13,52,R_13,2014,00,00,00,-115.8015820,47.4708300,16,079,55630,12685,42,9604.00,6079,1601,0,0,addresspoint,STD,NND
ID,ID0069,002,IDN,NAMPA PUBLIC,101 11TH AVE S,NAMPA,83651,3918,CANYON,2084685800,CE,CC,23000,R_13,0,R_13,2384,R_13,52,R_13,2014,00,00,00,-116.5610660,43.5793290,16,027,56260,199040,22,201.00,1045,1601,14260,0,addresspoint,STD,NND
ID,ID0070,002,IDNO,NOTUS PUBLIC,387 FIRST ST,NOTUS,83656,M,CANYON,2084598247,CE,NC,768,R_13,0,R_13,780,R_13,52,R_13,2014,00,00,00,-116.8003256,43.7258338,16,027,58060,199040,41,219.04,1320,1601,14260,0,house,STD,NND
ID,ID0071,002,IDNPM,ARMORAL TUTTLE PUBLIC,301 N PLYMOUTH AVE,NEW PLYMOUTH,83655,M,PAYETTE,2082785338,CE,NO,2500,R_13,0,R_13,1144,R_13,52,R_13,2014,00,00,00,-116.8197589,43.9727637,16,075,56980,22591,42,9604.00,3076,1601,36620,1,house,STD,NND
ID,ID0072,002,IDO,OSBURN PUBLIC,921 MULLAN AVE,OSBURN,83849,M,SHOSHONE,2087529711,CE,NO,1500,R_13,0,R_13,1597,R_13,52,R_13,2014,00,00,00,-116.0059870,47.5080770,16,079,59590,12685,33,9604.00,1008,1601,0,0,street,DGL,POC
ID,ID0073,002,IDOA,OAKLEY DISTRICT,185 E MAIN ST,OAKLEY,83346,7700,CASSIA,2088623434,CE,NO,1310,R_13,0,R_13,624,R_13,52,R_13,2014,00,00,00,-113.8798840,42.2430770,16,031,58330,23342,43,9506.00,2266,1602,15420,1,addresspoint,STD,NND
ID,ID0074,002,IDOL,OLA DISTRICT,11475 OLA SCHOOL RD,OLA,83657,M,GEM,2085843589,CE,NC,1050,R_13,0,R_13,624,R_13,52,R_13,2014,00,00,00,-116.2859645,44.1760478,16,045,00000,16694,43,9601.00,1232,1601,14260,0,house,STD,NND
ID,ID0075,002,+IDOR,CLEARWATER MEMORIAL,402 MICHIGAN AVE,OROFINO,83544,M,CLEARWATER,2084763411,BR,NO,4500,R_13,0,R_13,2626,R_13,52,R_13,2014,00,00,00,-116.2516910,46.4804059,16,035,59320,8604,32,9400.00,4041,1601,0,0,house,STD,NND
ID,ID0075,003,IDOR-W,CLEARWATER DISTRICT - WEIPPE PUBLIC,204 WOOD ST,WEIPPE,83553,M,CLEARWATER,2084354058,CE,NO,5600,R_13,0,R_13,2184,R_13,52,R_13,2014,00,00,00,-115.9887620,46.3717130,16,035,00000,8604,43,9701.00,3026,1601,0,0,postalcode-sub,PCR,POC
ID,ID0077,002,IDPAR,PATRICIA ROMANKO PUBLIC,121 N 3RD ST,PARMA,83660,M,CANYON,2087226605,CE,NC,2470,R_13,0,R_13,1534,R_13,52,R_13,2014,00,00,00,-116.9448660,43.7846430,16,027,60940,199040,42,221.00,3039,1601,14260,0,house,STD,NND
ID,ID0078,002,IDPAY,PAYETTE PUBLIC,24 S 10TH ST,PAYETTE,83661,2861,PAYETTE,2086426029,CE,NO,16142,R_13,0,R_13,2392,R_13,52,R_13,2014,00,00,00,-116.9319525,44.0745629,16,075,61300,22591,32,9601.00,4029,1601,36620,1,house,STD,NND
ID,ID0080,002,IDP,MARSHALL PUBLIC,113 S GARFIELD,POCATELLO,83204,3235,BANNOCK,2082321263,CE,CC,32680,R_13,0,R_13,3432,R_13,52,R_13,2014,00,00,00,-112.4525140,42.8607250,16,005,64090,83322,13,16.03,1014,1602,38540,0,house,STD,NND
ID,ID0080,004,IDP,MARSHALL PUBLIC - BOOKMOBILE,113 S GARFIELD,POCATELLO,83204,3235,BANNOCK,-3,BS,CC,-3,U_13,1,R_13,48,R_13,12,R_13,2014,00,00,00,-112.4525140,42.8607250,16,005,64090,83322,13,16.03,1014,1602,38540,0,house,STD,NND
ID,ID0080,005,IDP,MARSHALL PUBLIC - BOOKMOBILE,113 S GARFIELD,POCATELLO,83204,3235,BANNOCK,-3,BS,CC,-3,U_13,1,R_13,284,R_13,27,R_13,2014,00,14,00,-112.4525140,42.8607250,16,005,64090,83322,13,16.03,1014,1602,38540,0,house,STD,NND
ID,ID0081,002,IDPI,PIERCE DISTRICT,208 S MAIN ST,PIERCE,83546,M,CLEARWATER,2084642823,CE,NO,1600,R_13,0,R_13,1976,R_13,52,R_13,2014,00,00,00,-115.7989050,46.4890670,16,035,62740,8604,43,9701.00,1872,1601,0,0,addresspoint,STD,NND
ID,ID0083,002,IDPLU,PLUMMER PUBLIC,800 D ST,PLUMMER,83851,M,BENEWAH,2086861812,CE,NO,5420,R_13,0,R_13,1664,R_13,52,R_13,2014,00,00,00,-116.8917631,47.3341308,16,009,63910,9049,42,9400.00,5189,1601,0,0,house,STD,NND
ID,ID0084,002,IDPR,WEST BONNER DISTRICT,118 MAIN ST,PRIEST RIVER,83856,5059,BONNER,2084482207,CE,NO,3606,R_13,0,R_13,2236,R_13,52,R_13,2014,00,00,00,-116.9074110,48.1800510,16,017,65530,40703,42,9505.00,1056,1601,41760,1,postalcode-sub,PCR,POC
ID,ID0084,003,IDPR-B,WEST BONNER DISTRICT - BLANCHARD BRANCH,412 RAILROAD AVE,BLANCHARD,83804,M,BONNER,2084370801,BR,NO,1792,R_13,0,R_13,1404,R_13,52,R_13,2014,00,00,00,-116.9835312,48.0160967,16,017,08290,40703,42,9507.00,3117,1601,41760,1,house,STD,NND
ID,ID0085,002,IDPRE,LARSEN-SANT/FRANKLIN DISTRICT,109 S 1ST E,PRESTON,83263,1303,FRANKLIN,2088520175,CE,NO,8750,R_13,0,R_13,2450,R_13,51,R_13,2014,00,00,00,-111.8740255,42.0938325,16,041,65260,12849,32,9702.00,2017,1602,30860,0,house,STD,NND
ID,ID0086,002,IDR,MADISON DISTRICT,73 N CENTER ST,REXBURG,83440,1539,MADISON,2083563461,CE,NO,26000,R_13,0,R_13,3068,R_13,52,R_13,2014,00,00,00,-111.7837960,43.8279180,16,065,67420,37572,32,9502.00,1015,1602,39940,1,addresspoint,STD,NND
ID,ID0086,003,IDR,MADISON DISTRICT - BOOKMOBILE,73 N CENTER ST,REXBURG,83440,1539,MADISON,-3,BS,NO,-3,U_13,1,R_13,60,R_13,15,R_13,2014,00,14,00,-111.7837960,43.8279180,16,065,67420,37572,32,9502.00,1015,1602,39940,1,addresspoint,STD,NND
ID,ID0087,002,IDRG,SALMON RIVER PUBLIC,126 N MAIN ST,RIGGINS,83549,M,IDAHO,2086283394,CE,NO,1800,R_13,0,R_13,1820,R_13,52,R_13,2014,00,00,00,-116.3154534,45.4212556,16,049,67870,16201,43,9604.00,1509,1601,0,0,house,ADV,NND
ID,ID0088,002,IDRI,RICHFIELD DISTRICT,105 S MAIN,RICHFIELD,83349,M,LINCOLN,2084871242,CE,NO,2160,R_13,0,R_13,624,R_13,52,R_13,2014,00,00,00,-114.1537831,43.0492584,16,063,67600,5307,43,9501.00,1415,1602,25200,1,house,STD,NND
ID,ID0089,002,IDRIR,RIRIE PUBLIC,464 MAIN ST,RIRIE,83443,M,JEFFERSON,2085387974,CE,NC,900,R_13,0,R_13,1144,R_13,52,R_13,2014,00,00,00,-111.7735970,43.6311810,16,051,67960,26868,42,9604.00,1205,1602,26820,0,addresspoint,STD,NND
ID,ID0090,002,IDRIG,RIGBY PUBLIC,110 N STATE ST,RIGBY,83442,1443,JEFFERSON,2087458231,CE,NC,1000,R_13,0,R_13,1664,R_13,52,R_13,2014,00,00,00,-111.9148432,43.6744852,16,051,67780,26868,31,9603.00,1061,1602,26820,0,house,STD,NND
ID,ID0091,002,IDRO,ROBERTS PUBLIC,650 N 2870 E,ROBERTS,83444,M,JEFFERSON,2082282210,CE,NC,3277,R_13,0,R_13,936,R_13,52,R_13,2014,00,00,00,-112.1267519,43.7202605,16,051,68500,26868,42,9601.00,1189,1602,26820,0,house,SPV,NND
ID,ID0092,002,IDROC,ROCKLAND SCHOOL/COMMUNITY,321 E CENTER,ROCKLAND,83271,M,POWER,2085482222,CE,NC,1100,R_13,0,R_13,1586,R_13,50,R_13,2014,00,00,00,-112.8727158,42.5740185,16,077,69130,7694,43,9601.00,1326,1602,0,0,house,STD,NND
ID,ID0093,002,IDRU,DEMARY MEMORIAL,417 7TH ST,RUPERT,83350,1624,MINIDOKA,2084363874,CE,NO,4307,R_13,0,R_13,2288,R_13,52,R_13,2014,00,00,00,-113.6732170,42.6184830,16,067,70660,20310,33,9704.00,1036,1602,15420,1,addresspoint,STD,NND
ID,ID0094,003,IDS,NORTH BINGHAM DISTRICT,197 W LOCUST ST,SHELLEY,83274,1309,BINGHAM,2083577801,CE,NO,7600,R_13,0,R_13,2392,R_13,52,R_13,2014,00,00,00,-112.1258253,43.3780036,16,011,73450,45408,31,9501.00,2025,1602,13940,1,house,STD,NND
ID,ID0097,002,IDSAL,LEMHI COUNTY DISTRICT,204 MAIN ST,SALMON,83467,4111,LEMHI,2087562311,CE,NO,6330,R_13,0,R_13,2444,R_13,52,R_13,2014,00,00,00,-113.8960611,45.1764342,16,059,71650,7725,33,9702.00,2310,1602,0,0,house,STD,NND
ID,ID0097,003,ID0097-003,LEMHI COUNTY DISTRICT - LEADORE COMMUNITY,202 S RAILROAD ST,LEADORE,83464,M,LEMHI,2087682640,BR,NO,950,R_13,0,R_13,1112,R_13,52,R_13,2014,00,00,00,-113.3575264,44.6803213,16,059,45910,7725,43,9703.00,1562,1602,0,0,house,STD,NND
