STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB
CA,CA0092,002,M688,PENINSULA CENTER LIBRARY,00,00,00,-118.369013,33.77056,06,037,62644,10116705,21,6704.03,1020,0633,31080,0,postalcode-sub,NCF,POC,701 SILVER SPUR ROAD,ROLLING HILLS ESTATE,90274,3603,LOS ANGELES,3103779584,CE,NC,91000,R_14,0,R_14,3380,R_14,52,R_14,2015
CA,CA0092,003,M688,MALAGA COVE LIBRARY,00,00,00,-118.3896925,33.7989728,06,037,55380,10116705,21,6703.24,4025,0633,31080,0,house,STD,NND,2400 VIA CAMPESINA,PALOS VERDES ESTATES,90274,1320,LOS ANGELES,3103779584,BR,NC,15000,R_14,0,R_14,2184,R_14,52,R_14,2015
CA,CA0092,004,M688,MIRALESTE LIBRARY,00,00,00,-118.3293185,33.7559075,06,037,59514,10116705,21,6707.02,4000,0633,31080,0,house,STD,NND,29089 PALOS VERDES DR. E.,RANCHO PALOS VERDES,90275,6405,LOS ANGELES,3103779584,BR,NC,7000,R_14,0,R_14,2184,R_14,52,R_14,2015
CA,CA0092,005,M688,THE ANNEX,00,00,00,-118.371288,33.771754,06,037,62644,10116705,21,6704.03,1020,0633,31080,0,postalcode-sub,NCF,POC,"627 SILVER SPUR ROAD, SUITE 210",ROLLING HILLS ESTATE,90274,7609,LOS ANGELES,3103779584,BR,NC,1500,R_14,0,R_14,832,R_14,52,R_14,2015
CA,CA0093,002,M689,PALO VERDE VALLEY LIBRARY DISTRICT,00,00,00,-114.597812,33.617631,06,065,07218,2329271,33,461.02,1000,0636,40140,0,postalcode-sub,NCF,POC,125 W. CHANSLORWAY,BLYTHE,92225,1245,RIVERSIDE,7609225371,CE,NC,6199,R_14,0,R_14,2296,R_14,52,R_14,2015
CA,CA0094,002,M690,PASADENA CENTRAL LIBRARY,00,00,00,-118.1444674,34.1495269,06,037,56000,10116705,12,4619.02,1005,0627,31080,0,house,STD,NND,285 E. WALNUT ST.,PASADENA,91101,1556,LOS ANGELES,6267444066,CE,CC,135000,R_14,0,R_14,3480,R_14,52,R_14,2015
CA,CA0094,003,M690,ALLENDALE BRANCH LIBRARY,00,00,00,-118.1457527,34.1263053,06,037,56000,10116705,12,4640,3013,0627,31080,0,house,STD,NND,1130 S. MARENGO AVE.,PASADENA,91106,4224,LOS ANGELES,6267447260,BR,CC,3172,R_14,0,R_14,2128,R_14,52,R_14,2015
CA,CA0094,004,M690,HASTINGS BRANCH LIBRARY,00,00,00,-118.0828056,34.1578969,06,037,56000,10116705,12,4629,1007,0627,31080,0,house,STD,NND,3325 E. ORANGE GROVE BLVD.,PASADENA,91107,2018,LOS ANGELES,6267447262,BR,CC,7800,R_14,0,R_14,3168,R_14,52,R_14,2015
CA,CA0094,005,M690,HILL AVE. BRANCH LIBRARY,00,00,00,-118.121329,34.145025,06,037,56000,10116705,12,4635,1008,0627,31080,0,addresspoint,STD,NND,55 S. HILL AVE.,PASADENA,91106,2601,LOS ANGELES,6267447264,BR,CC,4752,R_14,0,R_14,2128,R_14,52,R_14,2015
CA,CA0094,006,M690,LAMANDA PARK BRANCH LIBRARY,00,00,00,-118.0986725,34.1437615,06,037,56000,10116705,12,4632,2005,0627,31080,0,house,STD,NND,140 S. ALTADENA DR.,PASADENA,91107,4262,LOS ANGELES,6267447266,BR,CC,6225,R_14,0,R_14,2128,R_14,52,R_14,2015
CA,CA0094,007,M690,LA PINTORESCA BRANCH LIBRARY,00,00,00,-118.1490951,34.1682884,06,037,56000,10116705,12,4620.02,3002,0627,31080,0,house,STD,NND,1355 N. RAYMOND AVE.,PASADENA,91103,2235,LOS ANGELES,6267447268,BR,CC,8088,R_14,0,R_14,2648,R_14,52,R_14,2015
CA,CA0094,008,M690,LINDA VISTA BRANCH LIBRARY,00,00,00,-118.1778096,34.1698345,06,037,56000,10116705,12,4608,1000,0628,31080,0,house,STD,NND,1281 BRYANT ST.,PASADENA,91103,2307,LOS ANGELES,6267447278,BR,CC,3500,R_14,0,R_14,2128,R_14,52,R_14,2015
CA,CA0094,009,M690,SAN RAFAEL BRANCH LIBRARY,00,00,00,-118.1757166,34.135951,06,037,56000,10116705,12,4638,3003,0628,31080,0,house,STD,NND,1240 NITHSDALE,PASADENA,91105,1435,LOS ANGELES,6267447270,BR,CC,3882,R_14,0,R_14,2128,R_14,52,R_14,2015
CA,CA0094,010,M690,SANTA CATALINA BRANCH LIBRARY,00,00,00,-118.1302992,34.1690076,06,037,56000,10116705,12,4614,3015,0627,31080,0,house,STD,NND,999 E. WASHINGTON BLVD.,PASADENA,91104,2439,LOS ANGELES,6267447272,BR,CC,5850,R_14,0,R_14,2128,R_14,52,R_14,2015
CA,CA0094,012,M690,VILLA PARKE COMMUNITY CENTER LIBRARY,00,00,00,-118.1429114,34.1541829,06,037,56000,10116705,12,4619.01,1004,0627,31080,0,house,STD,NND,363 E. VILLA,PASADENA,91101,1021,LOS ANGELES,6267446510,BR,CC,1067,R_14,0,R_14,1868,R_14,52,R_14,2015
CA,CA0095,002,M691,PASO ROBLES PUBLIC LIBRARY,00,00,00,-120.6912038,35.6246538,06,079,56056,279083,13,101.02,5115,0624,42020,0,house,STD,NND,1000 SPRING ST.,PASO ROBLES,93446,2534,SAN LUIS OBISPO,8052373870,CE,CC,18687,R_14,0,R_14,2836,R_14,52,R_14,2015
CA,CA0095,003,M691,LIBRARY STUDY CENTER,00,00,00,-120.694731,35.6516577,06,079,56056,279083,13,101.02,1001,0624,42020,0,house,STD,NND,3600 OAK ST. #101,PASO ROBLES,93446,6032,SAN LUIS OBISPO,8052374743,BR,CC,1920,R_14,0,R_14,397,R_14,48,R_14,2015
CA,CA0096,002,M692,PLACENTIA LIBRARY DISTRICT,00,00,00,-117.860678,33.871161,06,059,57526,3145515,21,117.16,2015,0639,31080,0,addresspoint,STD,NND,411 E. CHAPMAN AVE.,PLACENTIA,92870,6101,ORANGE,7145281925,CE,NC,22800,R_14,0,R_14,3008,R_14,52,R_14,2015
CA,CA0097,002,M693,PLUMAS COUNTY LIBRARY,00,00,00,-120.9457152,39.9358053,06,063,59080,18606,33,1,2013,0601,0,0,house,STD,NND,445 JACKSON ST.,QUINCY,95971,9410,PLUMAS,5302836310,CE,NO,8800,R_14,0,R_14,1488,R_14,52,R_14,2015
CA,CA0097,003,M693,CHESTER BRANCH LIBRARY,00,00,00,-121.2270777,40.3096056,06,063,12930,18606,43,5.01,2025,0601,0,0,house,STD,NND,222 FIRST AVE.,CHESTER,96020,M,PLUMAS,5302582742,BR,NO,2352,R_14,0,R_14,1330,R_14,52,R_14,2015
CA,CA0097,004,M693,GREENVILLE BRANCH LIBRARY,00,00,00,-120.9518167,40.1403341,06,063,31162,18606,43,4,3022,0601,0,0,house,STD,NND,204 ANN ST.,GREENVILLE,95947,M,PLUMAS,5302847416,BR,NO,2124,R_14,0,R_14,1330,R_14,52,R_14,2015
CA,CA0097,005,M693,PORTOLA BRANCH LIBRARY,00,00,00,-120.4659775,39.8050103,06,063,58352,18606,32,3,2067,0601,0,0,house,STD,NND,34 3RD AVE.,PORTOLA,96122,9540,PLUMAS,5308324241,BR,NO,3950,R_14,0,R_14,1330,R_14,52,R_14,2015
CA,CA0097,006,M693,ALLEGHANY STATION LIBRARY,00,00,00,-120.850482,39.476542,06,091,00000,3003,43,100,3272,0601,0,0,addresspoint,STD,NND,123 MAIN STREET,ALLEGHANY,95910,M,SIERRA,5302873287,BR,NO,200,R_14,0,R_14,96,R_14,48,R_14,2015
CA,CA0097,007,M693,DOWNIEVILLE STATION LIBRARY,00,00,00,-120.82762,39.559359,06,091,19794,3003,43,100,4371,0601,0,0,addresspoint,STD,NND,318 COMMERCIAL ST.,DOWNIEVILLE,95936,M,SIERRA,5302893544,BR,NO,500,R_14,0,R_14,384,R_14,48,R_14,2015
CA,CA0097,010,M693,LOYALTON STATION LIBRARY,00,00,00,-120.2439134,39.6760497,06,091,44364,3003,42,100,2016,0601,0,0,house,STD,NND,511 MAIN ST.,LOYALTON,96118,M,SIERRA,5309931105,BR,NO,500,R_14,0,R_14,576,R_14,52,R_14,2015
CA,CA0097,011,M693,SIERRA CITY STATION LIBRARY,00,00,00,-120.76075,39.5589643,06,091,00000,3003,43,100,4368,0601,0,0,street,EXT,POC,HWY. 49,SIERRA CITY,96125,M,SIERRA,5308620210,BR,NO,225,R_14,0,R_14,384,R_14,52,R_14,2015
CA,CA0098,002,M694,POMONA PUBLIC LIBRARY,00,00,00,-117.750001,34.053799,06,037,58072,10116705,21,4088,2057,0635,31080,0,addresspoint,STD,NND,625 S. GAREY AVE.,POMONA,91766,3322,LOS ANGELES,9096202473,CE,CC,57000,R_14,0,R_14,1508,R_14,52,R_14,2015
CA,CA0099,002,M695,PORTERVILLE PUBLIC LIBRARY,00,00,00,-119.0171134,36.0713864,06,107,58240,458198,13,38.02,2049,0623,47300,0,house,STD,NND,41 WEST THURMAN AVENUE,PORTERVILLE,93257,3652,TULARE,5597840177,CE,CC,17784,R_14,0,R_14,3339,R_14,52,R_14,2015
CA,CA0099,003,M695,MARGARET J.SLATTERY CHILDREN'S LIBRARY,00,00,00,-119.011313,36.060963,06,107,58240,458198,13,41.01,3031,0623,47300,0,addresspoint,STD,NND,256 EAST ORANGE AVENUE,PORTERVILLE,93257,M,TULARE,5597917691,BR,CC,2240,R_14,0,R_14,810,R_14,52,R_14,2015
CA,CA0100,002,M696,REDONDO BEACH PUBLIC LIBRARY,00,00,00,-118.3873012,33.8451093,06,037,60018,10116705,21,6212.04,1017,0633,31080,0,house,STD,NND,303 N. PACIFIC COAST HWY,REDONDO BEACH,90277,2838,LOS ANGELES,3103180676,CE,NC,49387,R_14,0,R_14,2800,R_14,52,R_14,2015
CA,CA0100,003,M696,REDONDO BEACH NORTH BRANCH LIBRARY,00,00,00,-118.3769338,33.8727681,06,037,60018,10116705,21,6207.01,1001,0633,31080,0,house,STD,NND,2000 ARTESIA BOULEVARD,REDONDO BEACH,90278,3012,LOS ANGELES,3103180677,BR,NC,12900,R_14,0,R_14,2000,R_14,52,R_14,2015
CA,CA0101,002,M697,REDWOOD CITY PUBLIC LIBRARY,00,00,00,-122.2273632,37.4843039,06,081,60102,758581,13,6102.02,1070,0614,41860,0,house,STD,NND,1044 MIDDLEFIELD ROAD,REDWOOD CITY,94063,1815,SAN MATEO,6507807043,CE,CC,47000,R_14,0,R_14,3276,R_14,52,R_14,2015
CA,CA0101,003,M697,SCHABERG BRANCH LIBRARY,00,00,00,-122.2426676,37.4667144,06,081,60102,758581,13,6111,2002,0618,41860,0,house,STD,NND,2140 EUCLID AVE.,REDWOOD CITY,94061,1327,SAN MATEO,6507807010,BR,CC,7000,R_14,0,R_14,1040,R_14,52,R_14,2015
CA,CA0101,004,M697,FAIR OAKS BRANCH LIBRARY,00,00,00,-122.2135203,37.4780709,06,081,60102,758581,21,6105,2016,0618,41860,0,house,STD,NND,2510 MIDDLEFIELD RD,REDWOOD CITY,94063,2826,SAN MATEO,6507807261,BR,CC,3200,R_14,0,R_14,2236,R_14,52,R_14,2015
CA,CA0101,005,M697,REDWOOD SHORES BRANCH LIBRARY,00,00,00,-122.2569903,37.5326078,06,081,60102,758581,13,6103.04,2003,0614,41860,0,house,STD,NND,399 MARINE PARKWAY,REDWOOD CITY,94065,5236,SAN MATEO,6507805740,BR,CC,22000,R_14,0,R_14,2704,R_14,52,R_14,2015
CA,CA0102,002,M698,RICHMOND PUBLIC LIBRARY,00,00,00,-122.343614,37.935764,06,013,60620,1111339,21,3740,3013,0611,41860,0,addresspoint,STD,NND,325 CIVIC CENTER PLAZA,RICHMOND,94804,1659,CONTRA COSTA,5106206555,CE,NC,31250,R_14,0,R_14,1996,R_14,52,R_14,2015
CA,CA0102,005,M698,RICHMOND BOOKMOBILE,00,00,00,-122.343614,37.935764,06,013,60620,1111339,21,3740,3013,0611,41860,0,addresspoint,STD,NND,325 CIVIC CENTER PLAZA,RICHMOND,94804,1659,CONTRA COSTA,5103078089,BS,NC,-3,U_14,1,R_14,675,R_14,45,R_14,2015
CA,CA0102,006,M698,BAYVIEW BRANCH LIBRARY,00,00,00,-122.32364,37.915302,06,013,60620,1111339,21,3820,3013,0611,41860,0,addresspoint,STD,NND,5100 HARTNETT AVENUE,RICHMOND,94804,4700,CONTRA COSTA,5106206566,BR,NC,1980,R_14,0,R_14,980,R_14,51,R_14,2015
CA,CA0102,007,M698,WEST SIDE BRANCH LIBRARY,00,00,00,-122.3841808,37.9275344,06,013,60620,1111339,21,3780,2037,0611,41860,0,house,STD,NND,35 WASHINGTON AVENUE,RICHMOND,94801,3944,CONTRA COSTA,5106206567,BR,NC,1745,R_14,0,R_14,980,R_14,51,R_14,2015
CA,CA0103,002,M699,RIVERSIDE PUBLIC MAIN LIBRARY,00,00,00,-117.3723509,33.9822947,06,065,62000,2329271,11,303,1020,0641,40140,0,house,STD,NND,3581 MISSION INN AVE.,RIVERSIDE,92501,3306,RIVERSIDE,9518265201,CE,CC,60000,R_14,0,R_14,2785,R_14,52,R_14,2015
CA,CA0103,003,M699,ARLINGTON BRANCH LIBRARY,00,00,00,-117.4474481,33.9197581,06,065,62000,2329271,11,316.01,2000,0641,40140,0,house,STD,NND,9556 MAGNOLIA AVE.,RIVERSIDE,92503,3606,RIVERSIDE,9518262291,BR,CC,13000,R_14,0,R_14,2427,R_14,52,R_14,2015
CA,CA0103,004,M699,CASA BLANCA BRANCH LIBRARY,00,00,00,-117.4003274,33.9303129,06,065,62000,2329271,11,313,1006,0641,40140,0,house,STD,NND,2985 MADISON ST.,RIVERSIDE,92504,4480,RIVERSIDE,9518262120,BR,CC,10000,R_14,0,R_14,2427,R_14,52,R_14,2015
CA,CA0103,005,M699,LA SIERRA BRANCH LIBRARY,00,00,00,-117.486096,33.9154383,06,065,62000,2329271,11,409.01,2001,0641,40140,0,house,STD,NND,4600 LA SIERRA,RIVERSIDE,92505,2763,RIVERSIDE,9518262461,BR,CC,10753,R_14,0,R_14,2677,R_14,52,R_14,2015
CA,CA0103,006,M699,MARCY BRANCH LIBRARY,00,00,00,-117.400018,33.947847,06,065,62000,2329271,11,311,4007,0641,40140,0,addresspoint,STD,NND,6927 MAGNOLIA AVENUE,RIVERSIDE,92506,2839,RIVERSIDE,9518262078,BR,CC,9000,R_14,0,R_14,2427,R_14,52,R_14,2015
CA,CA0103,031,M699,EASTSIDE LIBRARY & CYBRARY,00,00,00,-117.348606,33.973399,06,065,62000,2329271,11,422.09,1022,0641,40140,0,postalcode-sub,PCR,POC,4033 CHICAGO ST. SUITE C,RIVERSIDE,92507,5337,RIVERSIDE,9518262235,BR,CC,10800,R_14,0,R_14,2427,R_14,52,R_14,2015
CA,CA0103,032,M699,ORANGE TERRACE,00,00,00,-117.2993751,33.8917212,06,065,62000,2329271,11,420.13,1046,0641,40140,0,house,STD,NND,20010-B ORANGE TERRACE PKWY,RIVERSIDE,92508,M,RIVERSIDE,9518262184,BR,CC,13026,R_14,0,R_14,2427,R_14,52,R_14,2015
CA,CA0103,033,M699,ARLANZA BRANCH,00,00,00,-117.4619625,33.93904,06,065,62000,2329271,11,411.01,2006,0641,40140,0,house,STD,NND,8267 PHILBIN AVE.,RIVERSIDE,92503,1825,RIVERSIDE,9518262217,BR,CC,10000,R_14,0,R_14,2427,R_14,52,R_14,2015
CA,CA0104,002,M700,DOWNTOWN LIBRARY,00,00,00,-121.284621,38.745757,06,061,62938,371694,12,209.01,1006,0604,40900,0,addresspoint,STD,NND,225 TAYLOR ST.,ROSEVILLE,95678,2626,PLACER,9167745221,CE,CC,30000,R_14,0,R_14,2346,R_14,51,R_14,2015
CA,CA0104,003,M700,MAIDU LIBRARY,00,00,00,-121.2525438,38.7353172,06,061,62938,371694,12,207.11,1012,0604,40900,0,house,STD,NND,1530 MAIDU DRIVE,ROSEVILLE,95661,4956,PLACER,9167745221,BR,CC,10300,R_14,0,R_14,2346,R_14,51,R_14,2015
CA,CA0104,006,M700,MARTHA RILEY COMMUNITY LIBRARY,00,00,00,-121.331408,38.7685772,06,061,62938,371694,12,210.35,3002,0604,40900,0,house,STD,NND,1501 PLEASANT GROVE BLVD,ROSEVILLE,95747,6975,PLACER,9167745221,BR,CC,14000,R_14,0,R_14,2448,R_14,51,R_14,2015
CA,CA0105,002,M701,SACRAMENTO CENTRAL LIBRARY,00,00,00,-121.494995,38.581928,06,067,64000,1482026,11,11.01,1012,0606,40900,0,addresspoint,STD,NND,828 I STREET,SACRAMENTO,95814,2508,SACRAMENTO,9162642700,CE,CC,160000,R_14,0,R_14,2192,R_14,52,R_14,2015
CA,CA0105,003,M701,ARCADE LIBRARY,00,00,00,-121.404025,38.618033,06,067,02553,1482026,13,62.01,2010,0606,40900,0,addresspoint,STD,NND,2443 MARCONI AVE.,SACRAMENTO,95821,4807,SACRAMENTO,9162642700,BR,CC,12686,R_14,0,R_14,1961,R_14,52,R_14,2015
CA,CA0105,004,M701,ARDEN-DIMICK LIBRARY,00,00,00,-121.38308,38.580969,06,067,02553,1482026,13,56.06,1000,0607,40900,0,addresspoint,STD,NND,891 WATT AVE.,SACRAMENTO,95864,5057,SACRAMENTO,9162642700,BR,CC,11901,R_14,0,R_14,1958,R_14,52,R_14,2015
CA,CA0105,005,M701,CARMICHAEL LIBRARY,00,00,00,-121.334204,38.617216,06,067,11390,1482026,21,77.01,1006,0607,40900,0,addresspoint,STD,NND,5605 MARCONI AVE.,CARMICHAEL,95608,4411,SACRAMENTO,9162642700,BR,NC,20690,R_14,0,R_14,2211,R_14,52,R_14,2015
CA,CA0105,006,M701,BELLE COOLEDGE LIBRARY,00,00,00,-121.511498,38.523609,06,067,64000,1482026,11,33,3020,0606,40900,0,addresspoint,STD,NND,5600 SOUTH LAND PARK DR.,SACRAMENTO,95822,3359,SACRAMENTO,9162642700,BR,CC,12000,R_14,0,R_14,1761,R_14,52,R_14,2015
CA,CA0105,008,M701,DEL PASO HEIGHTS LIBRARY,00,00,00,-121.445262,38.636675,06,067,64000,1482026,11,65,3011,0606,40900,0,addresspoint,STD,NND,920 GRAND AVE.,SACRAMENTO,95838,3415,SACRAMENTO,9162642700,BR,CC,5425,R_14,0,R_14,1772,R_14,52,R_14,2015
CA,CA0105,009,M701,ELK GROVE LIBRARY,00,00,00,-121.368694,38.409009,06,067,22020,1482026,21,93.1,1004,0607,40900,0,addresspoint,STD,NND,8962 ELK GROVE BLVD.,ELK GROVE,95624,1946,SACRAMENTO,9162642700,BR,NC,13850,R_14,0,R_14,1985,R_14,52,R_14,2015
CA,CA0105,010,M701,FAIR OAKS LIBRARY,00,00,00,-121.2621484,38.6619536,06,067,23294,1482026,21,80.08,3000,0607,40900,0,house,STD,NND,11601 FAIR OAKS BLVD.,FAIR OAKS,95628,3749,SACRAMENTO,9162642700,BR,NC,12000,R_14,0,R_14,1841,R_14,52,R_14,2015
CA,CA0105,012,M701,MARIAN O. LAWRENCE (GALT) LIBRARY,00,00,00,-121.2961092,38.2517114,06,067,28112,1482026,31,95.04,1035,0609,40900,0,house,STD,NND,1000 CAROLINE AVE.,GALT,95632,2054,SACRAMENTO,9162642700,BR,NC,4225,R_14,0,R_14,1763,R_14,52,R_14,2015
CA,CA0105,014,M701,MARTIN LUTHER KING JR. LIBRARY,00,00,00,-121.481784,38.49164,06,067,64000,1482026,11,42.02,1011,0606,40900,0,postalcode-sub,PCR,POC,7340 - 24TH ST. BYPASS,SACRAMENTO,95822,4951,SACRAMENTO,9162642700,BR,CC,15078,R_14,0,R_14,1755,R_14,52,R_14,2015
CA,CA0105,015,M701,ELLA K. MCCLATCHY LIBRARY,00,00,00,-121.482663,38.563449,06,067,64000,1482026,11,19,3027,0606,40900,0,addresspoint,STD,NND,2112 22ND ST.,SACRAMENTO,95818,1714,SACRAMENTO,9162642700,BR,CC,2557,R_14,0,R_14,1659,R_14,52,R_14,2015
CA,CA0105,016,M701,MCKINLEY LIBRARY,00,00,00,-121.463553,38.576584,06,067,64000,1482026,11,3,3021,0606,40900,0,addresspoint,STD,NND,601 ALHAMBRA BLVD.,SACRAMENTO,95816,3805,SACRAMENTO,9162642700,BR,CC,4681,R_14,0,R_14,1769,R_14,52,R_14,2015
CA,CA0105,017,M701,NORTH HIGHLANDS-ANTELOPE LIBRARY,00,00,00,-121.365125,38.703933,06,067,02210,1482026,21,74.27,3018,0606,40900,0,addresspoint,STD,NND,4235 ANTELOPE ROAD,ANTELOPE,95843,2498,SACRAMENTO,9162642700,BR,NC,12890,R_14,0,R_14,1965,R_14,52,R_14,2015
CA,CA0105,018,M701,NORTH SACRAMENTO/HAGGINWOOD LIBRARY,00,00,00,-121.451312,38.609932,06,067,64000,1482026,11,69,2005,0606,40900,0,addresspoint,STD,NND,2109 DEL PASO BLVD.,SACRAMENTO,95815,3001,SACRAMENTO,9162642700,BR,CC,4000,R_14,0,R_14,1559,R_14,52,R_14,2015
CA,CA0105,019,M701,ORANGEVALE LIBRARY,00,00,00,-121.228795,38.6785187,06,067,54092,1482026,21,82.04,1000,0607,40900,0,house,STD,NND,"8820 GREENBACK LANE, #L",ORANGEVALE,95662,4082,SACRAMENTO,9162642700,BR,NC,3300,R_14,0,R_14,1764,R_14,52,R_14,2015
CA,CA0105,020,M701,RANCHO CORDOVA LIBRARY,00,00,00,-121.328774,38.576328,06,067,59444,1482026,21,89.09,2002,0607,40900,0,addresspoint,STD,NND,9845 FOLSOM BLVD.,SACRAMENTO,95827,1328,SACRAMENTO,9162642700,BR,CC,12500,R_14,0,R_14,1963,R_14,52,R_14,2015
CA,CA0105,021,M701,RIO LINDA LIBRARY,00,00,00,-121.445382,38.691152,06,067,60942,1482026,21,72.09,2034,0603,40900,0,addresspoint,STD,NND,902 OAK LANE,RIO LINDA,95673,2450,SACRAMENTO,9162642700,BR,NC,4000,R_14,0,R_14,1438,R_14,52,R_14,2015
CA,CA0105,022,M701,SOUTHGATE LIBRARY,00,00,00,-121.433503,38.492446,06,067,24498,1482026,21,50.02,1004,0607,40900,0,addresspoint,STD,NND,6132 66TH AVE.,SACRAMENTO,95823,2706,SACRAMENTO,9162642700,BR,CC,12000,R_14,0,R_14,1961,R_14,52,R_14,2015
CA,CA0105,023,M701,SYLVAN OAKS LIBRARY,00,00,00,-121.308068,38.687352,06,067,13588,1482026,21,81.35,4000,0607,40900,0,addresspoint,STD,NND,6700 AUBURN BLVD.,CITRUS HEIGHTS,95621,4212,SACRAMENTO,9162642700,BR,NC,12500,R_14,0,R_14,2065,R_14,52,R_14,2015
CA,CA0105,024,M701,WALNUT GROVE LIBRARY,00,00,00,-121.514352,38.240936,06,067,83374,1482026,42,99,1078,0603,40900,0,addresspoint,STD,NND,14177 MARKET ST.,WALNUT GROVE,95690,M,SACRAMENTO,9162642700,BR,NC,3580,R_14,0,R_14,1296,R_14,52,R_14,2015
CA,CA0105,029,M701,COLONIAL HEIGHTS LIBRARY,00,00,00,-121.445882,38.53211,06,067,27130,1482026,11,30,5035,0606,40900,0,addresspoint,STD,NND,4799 STOCKTON BLVD.,SACRAMENTO,95820,4500,SACRAMENTO,9162642700,BR,CC,12211,R_14,0,R_14,1764,R_14,52,R_14,2015
CA,CA0105,030,M701,SOUTH NATOMAS LIBRARY,00,00,00,-121.497882,38.61897,06,067,64000,1482026,11,70.12,1004,0606,40900,0,addresspoint,STD,NND,2901 TRUXEL ROAD,SACRAMENTO,95833,1860,SACRAMENTO,9162642700,BR,CC,13615,R_14,0,R_14,1763,R_14,52,R_14,2015
CA,CA0105,033,M701,VALLEY-HI NORTH LAGUNA LIBRARY,00,00,00,-121.441741,38.447148,06,067,64000,1482026,11,96.09,2007,0606,40900,0,postalcode-sub,NCF,POC,7400 IMAGINATION PARKWAY,SACRAMENTO,95823,7337,SACRAMENTO,9162642700,BR,CC,20505,R_14,0,R_14,1761,R_14,52,R_14,2015
CA,CA0105,034,M701,ISLETON BRANCH LIBRARY,00,00,00,-121.6097261,38.1616461,06,067,36882,1482026,42,98,1051,0603,40900,0,house,STD,NND,412 UNION STREET,ISLETON,95641,M,SACRAMENTO,9162642700,BR,NC,1700,R_14,0,R_14,1115,R_14,52,R_14,2015
CA,CA0105,035,M701,FRANKLIN LIBRARY,00,00,00,-121.4320929,38.3922913,06,067,22020,1482026,21,96.37,1002,0607,40900,0,house,STD,NND,10055 FRANKLIN HIGH ROAD,ELK GROVE,95757,5951,SACRAMENTO,9162642700,BR,NC,19621,R_14,0,R_14,1961,R_14,52,R_14,2015
CA,CA0105,036,M701,COURTLAND LIBRARY,00,00,00,-121.567212,38.330836,06,067,16714,1482026,42,99,1004,0603,40900,0,addresspoint,STD,NND,170 PRIMASING AVE,COURTLAND,95615,M,SACRAMENTO,9162642700,BR,NC,2325,R_14,0,R_14,1224,R_14,52,R_14,2015
CA,CA0105,037,M701,WONDER WAGON,00,00,00,-121.511498,38.523609,06,067,64000,1482026,11,33,3020,0606,40900,0,addresspoint,STD,NND,5600 SOUTH LAND PARK DR.,SACRAMENTO,95822,3359,SACRAMENTO,9162642700,BS,CC,-3,U_14,1,R_14,101,R_14,23,R_14,2015
CA,CA0105,038,M701,TRAVELER,00,00,00,-121.511498,38.523609,06,067,64000,1482026,11,33,3020,0606,40900,0,addresspoint,STD,NND,5600 SOUTH LAND PARK DR.,SACRAMENTO,95822,3359,SACRAMENTO,9162642770,BS,CC,-3,U_14,1,R_14,466,R_14,49,R_14,2015
CA,CA0105,039,M701,NORTH NATOMAS LIBRARY,00,00,00,-121.51854,38.656933,06,067,64000,1482026,11,71.03,2006,0606,40900,0,addresspoint,STD,NND,4660 VIA INGOGLIA,SACRAMENTO,95835,4600,SACRAMENTO,9162642700,BR,CC,22645,R_14,0,R_14,1769,R_14,52,R_14,2015
CA,CA0105,040,M701,POCKET-GREENHAVEN,00,00,00,-121.536399,38.493539,06,067,64000,1482026,11,40.09,1003,0606,40900,0,addresspoint,STD,NND,7335 GLORIA DRIVE,SACRAMENTO,95831,4580,SACRAMENTO,9164290926,BR,CC,15387,R_14,0,R_14,1771,R_14,52,R_14,2015
CA,CA0106,002,M702,STEINBECK LIBRARY,00,00,00,-121.6567205,36.6725302,06,053,64224,431344,12,13,1057,0620,41500,0,house,STD,NND,350 LINCOLN AVE.,SALINAS,93901,2615,MONTEREY,8317587311,CE,CC,28845,R_14,0,R_14,2535,R_14,52,R_14,2015
CA,CA0106,003,M702,CESAR CHAVEZ LIBRARY,00,00,00,-121.6067268,36.6798827,06,053,64224,431344,12,7.02,1000,0620,41500,0,house,STD,NND,615 WILLIAMS RD.,SALINAS,93905,1925,MONTEREY,8317587345,BR,CC,10565,R_14,0,R_14,2535,R_14,52,R_14,2015
CA,CA0106,004,M702,EL GABILAN LIBRARY,00,00,00,-121.6530728,36.7054864,06,053,64224,431344,12,2,1002,0620,41500,0,house,STD,NND,1400 N. MAIN ST.,SALINAS,93906,2857,MONTEREY,8317587302,BR,CC,3343,R_14,0,R_14,2535,R_14,52,R_14,2015
CA,CA0106,005,M702,SALINAS PUBLIC LIBRARY BOOKMOBILE,00,00,00,-121.651622,36.6723938,06,053,64224,431344,12,13,1022,0620,41500,0,house,STD,NND,110 SAN LUIS ST.,SALINAS,93901,2620,MONTEREY,8317587409,BS,CC,-3,U_14,1,R_14,299,R_14,40,R_14,2015
