STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
AZ,AZ0035,010,BR-VERDE,PALO VERDE LIBRARY,4402 NORTH 51ST AVENUE,PHOENIX,85031,1907,MARICOPA,6022624636,BR,CC,16000,R_15,0,R_15,2448,R_15,52,R_15,2016,00,00,00,-112.168885,33.500761,04,013,55000,4167947,11,1094,3011,0407,38060,0,StreetAddress,E,100
AZ,AZ0035,011,BR-SAGUARO,SAGUARO LIBRARY,2808 NORTH 46TH STREET,PHOENIX,85008,1504,MARICOPA,6022624636,BR,CC,10500,R_15,0,R_15,2256,R_15,52,R_15,2016,00,00,00,-111.982615,33.478711,04,013,55000,4167947,11,1113,1000,0407,38060,0,PointAddress,E,100
AZ,AZ0035,012,BR-YUCCA,YUCCA LIBRARY,5648 NORTH 15TH AVENUE,PHOENIX,85015,2502,MARICOPA,6022624636,BR,CC,10000,R_15,0,R_15,2312,R_15,52,R_15,2016,00,00,00,-112.091204,33.519881,04,013,55000,4167947,11,1074,3002,0407,38060,0,PointAddress,E,100
AZ,AZ0035,013,BR-IRONWOOD,IRONWOOD LIBRARY,4333 EAST CHANDLER BOULEVARD,PHOENIX,85048,8840,MARICOPA,6022624636,BR,CC,15000,R_15,0,R_15,2448,R_15,52,R_15,2016,00,00,00,-111.989872,33.305123,04,013,55000,4167947,11,1167.12,2000,0409,38060,0,PointAddress,E,100
AZ,AZ0035,014,BR-SAGE,DESERT SAGE LIBRARY,7602 WEST ENCANTO BOULEVARD,PHOENIX,85035,2500,MARICOPA,6022624636,BR,CC,13400,R_15,0,R_15,2040,R_15,52,R_15,2016,00,00,00,-112.223572,33.472898,04,013,55000,4167947,11,1125.09,2009,0407,38060,0,PointAddress,E,100
AZ,AZ0035,015,BR-BROOM,DESERT BROOM LIBRARY,29710 NORTH CAVE CREEK ROAD,PHOENIX,85331,2357,MARICOPA,6022624636,BR,CC,15000,R_15,0,R_15,2040,R_15,52,R_15,2016,00,00,00,-111.992238,33.753307,04,013,55000,4167947,41,6124,2036,0406,38060,0,PointAddress,E,100
AZ,AZ0035,016,BR-CESAR,CESAR CHAVEZ LIBRARY,3635 WEST BASELINE ROAD,PHOENIX,85339,7387,MARICOPA,6022624636,BR,CC,25000,R_15,0,R_15,2448,R_15,52,R_15,2016,00,00,00,-112.138965,33.377554,04,013,55000,4167947,11,1166.1,2000,0407,38060,0,StreetAddress,E,100
AZ,AZ0035,017,BR-AGAVE,AGAVE LIBRARY,23550 NORTH 36TH AVENUE,PHOENIX,85310,4226,MARICOPA,6022624636,BR,CC,25000,R_15,0,R_15,2312,R_15,52,R_15,2016,00,00,00,-112.139244,33.699307,04,013,55000,4167947,11,6118,3014,0408,38060,0,PointAddress,E,100
AZ,AZ0035,018,BR-SMOUNTAIN,SOUTH MOUNTAIN COMMUNITY LIBRARY,7050 SOUTH 24TH STREET,PHOENIX,85042,5806,MARICOPA,6022624636,BR,CC,50000,R_15,0,R_15,3823,R_15,52,R_15,2016,00,00,00,-112.030295,33.382701,04,013,55000,4167947,11,1163,3001,0407,38060,0,PointAddress,E,100
AZ,AZ0036,002,CE-SCOTTCIVIC,SCOTTSDALE CIVIC CENTER LIBRARY,3839 NORTH DRINKWATER BOULEVARD,SCOTTSDALE,85251,4452,MARICOPA,4803127323,CE,CC,103000,R_15,0,R_15,3432,R_15,52,R_15,2016,00,00,00,-111.921659,33.491748,04,013,65000,4167947,12,2172.01,2030,0406,38060,0,PointAddress,E,100
AZ,AZ0036,003,BR-MUSTANG,MUSTANG LIBRARY,10101 NORTH 90TH STREET,SCOTTSDALE,85258,4404,MARICOPA,4803127323,BR,CC,32250,R_15,0,R_15,3233,R_15,52,R_15,2016,00,00,00,-111.88571,33.577289,04,013,65000,4167947,12,2168.1,1013,0406,38060,0,PointAddress,E,100
AZ,AZ0036,004,BR-PALOMINO,PALOMINO LIBRARY,"12575 EAST VIA LINDA, SUITE 102",SCOTTSDALE,85259,4310,MARICOPA,4803127323,BR,CC,18000,R_15,0,R_15,2982,R_15,52,R_15,2016,00,00,00,-111.810113,33.589604,04,013,65000,4167947,12,2168.48,1008,0406,38060,0,StreetAddress,E,100
AZ,AZ0036,005,BR-ARABIAN,ARABIAN LIBRARY,10215 EAST MCDOWELL MOUNTAIN RANCH,SCOTTSDALE,85255,8600,MARICOPA,4803127323,BR,CC,20000,R_15,0,R_15,3233,R_15,52,R_15,2016,00,00,00,-111.859351,33.62788,04,013,65000,4167947,12,2168.46,3007,0406,38060,0,StreetAddress,E,90.90625
AZ,AZ0036,006,BR-APPALOOSA,APPALOOSA LIBRARY,7377 EAST SILVERSTONE DRIVE,SCOTTSDALE,85255,3664,MARICOPA,4803127323,BR,CC,21500,R_15,0,R_15,2628,R_15,52,R_15,2016,00,00,00,-111.921523,33.694825,04,013,65000,4167947,12,2168.41,2003,0406,38060,0,StreetAddress,E,100
AZ,AZ0038,002,CE-TEMPE,TEMPE PUBLIC LIBRARY,3500 SOUTH RURAL ROAD,TEMPE,85282,5405,MARICOPA,4803505500,CE,CC,100000,R_15,0,R_15,2912,R_15,52,R_15,2016,00,00,00,-111.926405,33.391182,04,013,73000,4167947,12,3198,6000,0409,38060,0,PointAddress,E,100
AZ,AZ0039,002,CE-TOLLESON,TOLLESON PUBLIC LIBRARY,9555 WEST VAN BUREN STREET,TOLLESON,85353,2816,MARICOPA,6239362746,CE,NC,4000,R_15,0,R_15,2480,R_15,52,R_15,2016,00,00,00,-112.265615,33.450264,04,013,74190,4167947,21,830,1020,0407,38060,0,StreetAddress,E,100
AZ,AZ0040,002,CE-WICKENBURG,WICKENBURG PUBLIC LIBRARY,164 EAST APACHE STREET,WICKENBURG,85390,2457,MARICOPA,9286842665,CE,NC,9428,R_15,0,R_15,2023,R_15,49,R_15,2016,00,00,00,-112.729825,33.970195,04,013,82740,4167947,32,405.02,1022,0404,38060,0,PointAddress,E,100
AZ,AZ0042,002,BR-BULLHEAD,BULLHEAD CITY BRANCH LIBRARY,1170 EAST HANCOCK ROAD,BULLHEAD CITY,86442,5903,MOHAVE,9287580714,BR,NC,31000,R_15,0,R_15,2832,R_15,52,R_15,2016,00,00,00,-114.605913,35.107923,04,015,08220,204737,33,9516.01,2052,0404,29420,0,StreetAddress,E,92.421875
AZ,AZ0042,003,BR-HAVASU,LAKE HAVASU BRANCH LIBRARY,1770 NORTH MCCULLOCH BOULEVARD,LAKE HAVASU CITY,86403,6559,MOHAVE,9284530718,BR,CC,32000,R_15,0,R_15,2832,R_15,52,R_15,2016,00,00,00,-114.355603,34.459613,04,015,39370,204737,41,9532,3002,0404,29420,0,StreetName,E,90.53125
AZ,AZ0042,004,BR-MEADVIEW,MEADVIEW COMMUNITY LIBRARY,149 EAST MEADVIEW BOULEVARD,MEADVIEW,86444,M,MOHAVE,9285642535,BR,NC,1788,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-114.066455,36.002206,04,015,45285,204737,43,9504.02,3850,0404,29420,0,StreetAddress,E,100
AZ,AZ0042,005,BR-DOLAN,DOLAN SPRINGS LIBRARY,16140 PIERCE FERRY ROAD,DOLAN SPRINGS,86441,M,MOHAVE,9287674292,BR,NC,1880,R_15,0,R_15,1040,R_15,52,R_15,2016,00,00,00,-114.270165,35.592968,04,015,19630,204737,43,9504.01,2096,0404,29420,0,StreetAddress,E,92.421875
AZ,AZ0042,006,BR-GSHORES,GOLDEN SHORES/TOPOCK COMMUNITY LIBRARY,13136 SOUTH GOLDEN SHORES PARKWAY,TOPOCK,86436,M,MOHAVE,9287682235,BR,NC,1128,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-114.482791,34.776104,04,015,28190,204737,42,9550,1054,0404,29420,0,StreetAddress,E,92.421875
AZ,AZ0042,009,BR-SMOHAVE,SOUTH MOHAVE VALLEY COMMUNITY LIBRARY,"5744 HIGHWAY 95, SUITE 102",FORT MOHAVE,86426,8899,MOHAVE,9287681151,BR,M,4752,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-114.597967,34.989917,04,015,24895,204737,33,9520.02,3033,0404,29420,0,StreetAddress,E,100
AZ,AZ0042,010,BR-KINGMAN,KINGMAN BRANCH LIBRARY,3269 NORTH BURBANK STREET,KINGMAN,86409,M,MOHAVE,9286922665,BR,CC,15000,R_15,0,R_15,2832,R_15,52,R_15,2016,00,00,00,-114.029147,35.224363,04,015,37620,204737,33,9539,1108,0404,29420,0,StreetName,E,100
AZ,AZ0042,011,BR-CHLORIDE,CHLORIDE COMMUNITY LIBRARY,4901 PAY ROLL,CHLORIDE,86431,M,MOHAVE,9285652200,BR,NC,720,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-114.199791,35.414423,04,015,12910,204737,43,9505,1522,0404,29420,0,Postal,E,100
AZ,AZ0042,012,BR-VALLE,VALLE VISTA COMMUNITY LIBRARY,"7264 CONCHO DRIVE, SUITE B",KINGMAN,86401,9466,MOHAVE,9286927662,BR,CC,1440,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-113.855755,35.383045,04,015,78865,204737,42,9504.02,1118,0404,29420,0,StreetAddress,E,92.421875
AZ,AZ0042,013,BR-GVALLEY,GOLDEN VALLEY COMMUNITY LIBRARY,3417 NORTH VERDE ROAD,GOLDEN VALLEY,86413,M,MOHAVE,9285652989,BR,NC,1880,R_15,0,R_15,780,R_15,52,R_15,2016,00,00,00,-114.218464,35.225966,04,015,28195,204737,42,9506,2047,0404,29420,0,StreetAddress,E,100
AZ,AZ0042,014,BM-BOOKS,BOOKS BY MAIL,3269 N. BURBANK STREET,KINGMAN,86409,M,MOHAVE,8005258987,BM,M,0,R_15,0,R_15,2000,R_15,52,R_15,2016,00,00,00,-114.029147,35.224363,04,015,37620,204737,33,9539,1108,0404,29420,0,StreetName,E,100
AZ,AZ0042,015,BS-MOHAVEBM,MCLD BOOKMOBILE,3269 N. BURBANK STREET,KINGMAN,86409,M,MOHAVE,9282794233,BS,CC,-3,R_15,2,R_15,715,R_15,52,R_15,2016,00,00,00,-114.029147,35.224363,04,015,37620,204737,33,9539,1108,0404,29420,0,StreetName,E,100
AZ,AZ0048,002,CE-WHITERIVER,WHITERIVER PUBLIC LIBRARY,100 EAST WALNUT STREET,WHITERIVER,85941,M,NAVAJO,9283384884,CE,NO,1424,R_15,0,R_15,1504,R_15,47,R_15,2016,00,00,00,-109.966223,33.836964,04,017,82530,108277,33,9403.01,3044,0401,43320,1,StreetAddress,E,92.421875
AZ,AZ0048,005,BR-CIBECUE,CIBECUE COMMUNITY LIBRARY,6 WEST 3RD STREET,CIBECUE,85911,M,NAVAJO,9283322621,BR,NO,1188,R_15,0,R_15,1246,R_15,46,R_15,2016,00,00,00,-110.519625,34.153311,04,017,M,108277,43,9401,2095,0401,43320,1,Postal,E,100
AZ,AZ0048,006,BR-MCNARY,MCNARY COMMUNITY LIBRARY,208 WEST PINE STREET,MCNARY,85930,M,NAVAJO,9283342101,BR,NO,825,R_15,0,R_15,845,R_15,46,R_15,2016,00,00,00,-109.854324,34.073459,04,001,43430,71474,42,9705.02,3929,0401,0,M,StreetName,E,90.53125
AZ,AZ0050,002,CE-PINAL,PINAL COUNTY LIBRARY DISTRICT,92 WEST BUTTE AVENUE,FLORENCE,85132,M,PINAL,5208666457,CE,NC,2960,R_15,0,R_15,2250,R_15,52,R_15,2016,00,00,00,-111.388251,33.031388,04,021,23760,406584,31,9.01,1099,0404,38060,0,PointAddress,E,100
AZ,AZ0050,016,BR-AZCITY,ARIZONA CITY COMMUNITY LIBRARY,13254 SUNLAND GIN ROAD,ARIZONA CITY,85123,M,PINAL,5204665565,BR,NC,3200,R_15,0,R_15,2060,R_15,52,R_15,2016,00,00,00,-111.67113,32.759662,04,021,03530,406584,31,21.01,2000,0401,38060,0,StreetAddress,E,92.421875
AZ,AZ0050,017,BR-ORACLE,ORACLE PUBLIC LIBRARY,565 EAST AMERICAN AVENUE,ORACLE,85623,M,PINAL,5208962121,BR,NC,1936,R_15,0,R_15,2271,R_15,52,R_15,2016,00,00,00,-110.767741,32.610654,04,021,51180,406584,42,22,3026,0401,38060,0,PointAddress,E,100
AZ,AZ0050,018,BR-SANMANUEL,SAN MANUEL PUBLIC LIBRARY,108 5TH AVENUE,SAN MANUEL,85631,1155,PINAL,5203854470,BR,NC,1936,R_15,0,R_15,2702,R_15,52,R_15,2016,00,00,00,-110.633733,32.609188,04,021,63540,406584,32,7,1079,0401,38060,0,StreetAddress,E,92.421875
AZ,AZ0064,002,BR-SALAZAR,SALAZAR-AJO BRANCH LIBRARY,15 WEST PLAZA STREET #179,AJO,85321,M,PIMA,5203876075,BR,NC,5000,R_15,0,R_15,2748,R_15,52,R_15,2016,00,00,00,-112.861877,32.372856,04,019,00870,1010025,33,52,3036,0403,46060,0,PointAddress,E,100
AZ,AZ0064,003,BR-CAVIGLIA,CAVIGLIA-ARIVACA BRANCH LIBRARY,17050 WEST ARIVACA ROAD,ARIVACA,85601,M,PIMA,5205945235,BR,NC,2500,R_15,0,R_15,2048,R_15,52,R_15,2016,00,00,00,-111.326305,31.575478,04,019,03320,1010025,43,43.16,3229,0403,46060,0,PointAddress,E,100
AZ,AZ0064,004,BR-DEWHIRST,DEWHIRST-CATALINA BRANCH LIBRARY,"15631 NORTH ORACLE ROAD, NO. 199",TUCSON,85739,8691,PIMA,5205945240,BR,CC,2500,R_15,0,R_15,2409,R_15,52,R_15,2016,00,00,00,-110.924425,32.489846,04,019,11160,1010025,41,47.16,1027,0401,46060,0,StreetAddress,E,92.421875
AZ,AZ0064,005,BR-ECKSTROM,ECKSTROM-COLUMBUS BRANCH LIBRARY,4350 EAST 22ND STREET,TUCSON,85711,5706,PIMA,5205945285,BR,CC,16000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.900332,32.206883,04,019,77000,1010025,11,35.01,6001,0402,46060,0,PointAddress,E,100
AZ,AZ0064,006,BR-ELPUEBLO,EL PUEBLO BRANCH LIBRARY,101 WEST IRVINGTON ROAD,TUCSON,85714,3050,PIMA,5205945253,BR,CC,3500,R_15,0,R_15,2432,R_15,52,R_15,2016,00,00,00,-110.969362,32.163234,04,019,77000,1010025,11,38.02,4000,0403,46060,0,PointAddress,E,100
AZ,AZ0064,007,BR-ELRIO,EL RIO BRANCH LIBRARY,1390 WEST SPEEDWAY BOULEVARD,TUCSON,85745,2324,PIMA,5205945245,BR,CC,1000,R_15,0,R_15,2039,R_15,52,R_15,2016,00,00,00,-110.994562,32.235808,04,019,77000,1010025,11,12,1042,0403,46060,0,PointAddress,E,100
AZ,AZ0064,009,BR-JOYNER,JOYNER-GREEN VALLEY BRANCH LIBRARY,601 NORTH LA CANADA DRIVE,GREEN VALLEY,85614,3448,PIMA,5205945295,BR,NC,12000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.995034,31.881171,04,019,29710,1010025,32,43.31,1021,0402,46060,0,PointAddress,E,100
AZ,AZ0064,010,BR-HIMMEL,HIMMEL PARK BRANCH LIBRARY,1035 NORTH TREAT AVENUE,TUCSON,85716,4145,PIMA,5205945305,BR,CC,5650,R_15,0,R_15,2917,R_15,52,R_15,2016,00,00,00,-110.931135,32.234706,04,019,77000,1010025,11,6,2003,0402,46060,0,StreetAddress,E,100
AZ,AZ0064,011,BR-GEASA,GEASA-MARANA BRANCH LIBRARY,13370 LON ADAMS ROAD,MARANA,85653,7900,PIMA,5205945255,BR,NC,2900,R_15,0,R_15,2039,R_15,52,R_15,2016,00,00,00,-111.208425,32.449127,04,019,44270,1010025,41,44.3,2025,0401,46060,0,StreetAddress,E,92.421875
AZ,AZ0064,012,BR-MISSION,MISSION BRANCH LIBRARY,3770 SOUTH MISSION ROAD,TUCSON,85713,5625,PIMA,5205945325,BR,CC,10400,R_15,0,R_15,2269,R_15,40,R_15,2016,00,00,00,-111.003394,32.17885,04,019,77000,1010025,11,44.07,2013,0403,46060,0,PointAddress,E,100
AZ,AZ0064,013,BR-NANINI,NANINI BRANCH LIBRARY,7300 NORTH SHANNON ROAD,TUCSON,85741,2137,PIMA,5205945365,BR,CC,15000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-111.029732,32.339363,04,019,10670,1010025,21,46.26,1000,0402,46060,0,StreetAddress,E,100
AZ,AZ0064,014,BR-SAMLENA,SAM LENA - SOUTH TUCSON BRANCH LIBRARY,1607 SOUTH 6TH AVENUE,TUCSON,85713,2803,PIMA,5205945265,BR,CC,4800,R_15,0,R_15,2561,R_15,52,R_15,2016,00,00,00,-110.968418,32.201826,04,019,68850,1010025,21,23,3002,0403,46060,0,StreetAddress,E,100
AZ,AZ0064,015,BR-VALENCIA,VALENCIA BRANCH LIBRARY,202 WEST VALENCIA ROAD,TUCSON,85706,6822,PIMA,5205945390,BR,CC,16050,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.972591,32.134148,04,019,77000,1010025,11,37.04,2017,0403,46060,0,PointAddress,E,100
AZ,AZ0064,016,BR-MURPHY,MURPHY-WILMOT BRANCH LIBRARY,530 NORTH WILMOT ROAD,TUCSON,85711,2605,PIMA,5205945420,BR,CC,20000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.857829,32.22765,04,019,77000,1010025,11,40.68,1006,0402,46060,0,PointAddress,E,100
AZ,AZ0064,017,BR-WOODS,WOODS MEMORIAL BRANCH LIBRARY,3455 NORTH 1ST STREET,TUCSON,85719,1806,PIMA,5205945445,BR,CC,16650,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.961068,32.269972,04,019,77000,1010025,11,26.02,2004,0402,46060,0,StreetAddress,E,90.90625
AZ,AZ0064,018,BS-READRUN,BOOKMOBILE - READRUNNERS,101 NORTH STONE AVENUE,TUCSON,85701,1501,PIMA,5205945416,BS,CC,-3,R_15,1,R_15,324,R_15,52,R_15,2016,00,00,00,-110.971454,32.222939,04,019,77000,1010025,11,1,2003,0403,46060,0,StreetAddress,E,100
AZ,AZ0064,019,BR-DUSENBERRY,DUSENBERRY-RIVER BRANCH LIBRARY,"5605 EAST RIVER ROAD, NO.105",TUCSON,85750,M,PIMA,5205945345,BR,CC,10000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.873127,32.273439,04,019,11230,1010025,21,47.21,3002,0402,46060,0,StreetAddress,E,92.421875
AZ,AZ0064,020,BR-KIRKBEAR,KIRK-BEAR CANYON BRANCH LIBRARY,8959 EAST TANQUE VERDE ROAD,TUCSON,85749,9470,PIMA,5205945275,BR,CC,11000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.801882,32.258218,04,019,77000,1010025,11,40.53,1015,0402,46060,0,PointAddress,E,100
AZ,AZ0064,021,CE-JOEL,JOEL D. VALDEZ MAIN LIBRARY,101 NORTH STONE AVENUE,TUCSON,85701,1501,PIMA,5205945500,CE,CC,100000,R_15,0,R_15,3054,R_15,52,R_15,2016,00,00,00,-110.971454,32.222939,04,019,77000,1010025,11,1,2003,0403,46060,0,StreetAddress,E,100
AZ,AZ0064,022,BR-MILLER,MILLER-GOLF LINKS BRANCH LIBRARY,9640 EAST GOLF LINKS ROAD,TUCSON,85730,1460,PIMA,5205945355,BR,CC,10000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.786601,32.191713,04,019,77000,1010025,11,40.57,1003,0402,46060,0,PointAddress,E,100
AZ,AZ0064,023,BR-SANTAROSA,SANTA ROSA BRANCH LIBRARY,1075 SOUTH 10TH AVENUE,TUCSON,85701,2900,PIMA,5205945260,BR,CC,7000,R_15,0,R_15,2243,R_15,52,R_15,2016,00,00,00,-110.974569,32.208411,04,019,77000,1010025,11,9,2016,0403,46060,0,PointAddress,E,100
AZ,AZ0064,024,BR-SOUTHWEST,SOUTHWEST BRANCH LIBRARY,6855 SOUTH MARK ROAD,TUCSON,85746,9514,PIMA,5205945270,BR,CC,2200,R_15,0,R_15,2457,R_15,52,R_15,2016,00,00,00,-111.071786,32.127884,04,019,20540,1010025,21,43.2,2000,0403,46060,0,StreetAddress,E,92.078125
AZ,AZ0064,025,BR-QUINCIE,QUINCIE DOUGLAS BRANCH LIBRARY,1585 EAST 36TH STREET,TUCSON,85713,3703,PIMA,5205945335,BR,CC,10000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.948081,32.192428,04,019,77000,1010025,11,22.02,1032,0403,46060,0,PointAddress,E,100
AZ,AZ0064,026,BR-MARTHA,MARTHA COOPER BRANCH LIBRARY,1377 NORTH CATALINA AVENUE,TUCSON,85712,3915,PIMA,5205945315,BR,CC,7000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.899094,32.23931,04,019,77000,1010025,11,31.01,6005,0402,46060,0,PointAddress,E,100
AZ,AZ0064,027,BR-FLOWING,FLOWING WELLS BRANCH LIBRARY,1730 WEST WETMORE ROAD,TUCSON,85705,1320,PIMA,5205945225,BR,CC,5000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-111.00199,32.286968,04,019,23960,1010025,21,45.13,1001,0402,46060,0,PointAddress,E,100
AZ,AZ0064,028,BR-WHEELER,WHEELER TAFT ABBETT SR. BRANCH LIBRARY,7800 NORTH SCHISLER DRIVE,TUCSON,85743,7279,PIMA,5205945200,BR,CC,20000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-111.095972,32.348618,04,019,44270,1010025,21,44.26,1006,0401,46060,0,StreetAddress,E,90.90625
AZ,AZ0064,029,BR-SAHUARITA,SAHUARITA BRANCH LIBRARY,725 WEST VIA RANCHO SAHUARITA,SAHUARITA,85629,8028,PIMA,5205945490,BR,NC,2000,R_15,0,R_15,1989,R_15,52,R_15,2016,00,00,00,-110.980699,31.956677,04,019,62140,1010025,32,43.26,1003,0402,46060,0,StreetAddress,T,100
AZ,AZ0064,030,BR-ORO,ORO VALLEY BRANCH LIBRARY,1305 WEST NARANJA DRIVE,ORO VALLEY,85737,9762,PIMA,5205945580,BR,NC,25000,R_15,0,R_15,2957,R_15,52,R_15,2016,00,00,00,-110.994101,32.409743,04,019,51600,1010025,21,46.35,1020,0401,46060,0,PointAddress,E,100
AZ,AZ0065,002,BR-RIORICO,RIO RICO LIBRARY,1060 YAVAPAI DRIVE,RIO RICO,85648,1506,SANTA CRUZ,5202818067,BR,NO,1700,R_15,0,R_15,2058,R_15,50,R_15,2016,00,00,00,-110.997562,31.463425,04,023,60180,46461,33,9661.05,4046,0403,35700,1,StreetAddress,E,100
AZ,AZ0065,003,BR-TUBAC,TUBAC LIBRARY,50 BRIDGE ROAD,TUBAC,85640,M,SANTA CRUZ,5203989814,BR,NO,840,R_15,0,R_15,1250,R_15,50,R_15,2016,00,00,00,-111.044421,31.616742,04,023,75940,46461,42,9661.01,3000,0403,35700,1,StreetAddress,E,92.078125
AZ,AZ0065,004,BR-SONOITA,SONOITA LIBRARY,3147 STATE HIGHWAY 83,SONOITA,85637,M,SANTA CRUZ,5204555517,BR,NO,440,R_15,0,R_15,1000,R_15,50,R_15,2016,00,00,00,-110.655745,31.674731,04,023,68220,46461,42,9660,3073,0403,35700,1,StreetAddress,E,100
AZ,AZ0065,005,CE-NOGALES,NOGALES - ROCHLIN PUBLIC LIBRARY,518 GRAND AVENUE,NOGALES,85621,2709,SANTA CRUZ,5202873343,CE,NO,13009,R_15,0,R_15,2550,R_15,50,R_15,2016,00,00,00,-110.935936,31.340992,04,023,49640,46461,33,9664.02,3005,0403,35700,1,StreetAddress,E,92.421875
AZ,AZ0066,002,CE-PATAGONIA,PATAGONIA PUBLIC LIBRARY,346 DUQUESNE AVENUE,PATAGONIA,85624,M,SANTA CRUZ,5203942010,CE,NO,2800,R_15,0,R_15,1951,R_15,52,R_15,2016,00,00,00,-110.753876,31.538665,04,023,53490,46461,42,9660,2093,0403,35700,1,PointAddress,E,100
AZ,AZ0067,001,BR-ASHFORK,ASH FORK PUBLIC LIBRARY,450 WEST LEWIS AVENUE,ASH FORK,86320,M,YAVAPAI,9286372442,BR,NC,1974,R_15,0,R_15,1506,R_15,52,R_15,2016,00,00,00,-112.485448,35.224918,04,025,04440,222255,43,21,1102,0404,39140,0,PointAddress,E,100
AZ,AZ0067,002,BR-BAGDAD,BAGDAD PUBLIC LIBRARY,700 PALO VERDE ROAD #C,BAGDAD,86321,M,YAVAPAI,9286332325,BR,NC,1200,R_15,0,R_15,1220,R_15,52,R_15,2016,00,00,00,-113.173137,34.579855,04,025,05140,222255,43,13,1115,0404,39140,0,StreetAddress,E,100
AZ,AZ0067,003,BR-BLACK,BLACK CANYON CITY COMMUNITY LIBRARY,34701 SOUTH OLD BLACK CANYON HIGHWA,BLACK CANYON CITY,85324,M,YAVAPAI,6233745866,BR,NC,3024,R_15,0,R_15,2210,R_15,52,R_15,2016,00,00,00,-112.148803,34.064482,04,025,06610,222255,42,14.02,1095,0404,39140,0,StreetAddress,E,90.90625
AZ,AZ0067,004,BR-CONGRESS,CONGRESS PUBLIC LIBRARY,26750 SANTA FE ROAD,CONGRESS,85332,M,YAVAPAI,9284273945,BR,NC,1560,R_15,0,R_15,1084,R_15,52,R_15,2016,00,00,00,-112.846809,34.16193,04,025,15220,222255,43,14.03,2185,0404,39140,0,StreetAddress,E,92.421875
AZ,AZ0067,005,BR-CORDES,CORDES LAKES PUBLIC LIBRARY,15989 CORDES LAKES DRIVE,MAYER,86333,2440,YAVAPAI,9286325492,BR,NC,1800,R_15,0,R_15,1210,R_15,52,R_15,2016,00,00,00,-112.104769,34.31104,04,025,15765,222255,42,15,3192,0404,39140,0,StreetAddress,E,92.421875
AZ,AZ0067,006,BR-CROWN,CROWN KING PUBLIC LIBRARY,23550 SOUTH TOWERS MOUNTAIN ROAD,CROWN KING,86343,M,YAVAPAI,9286325986,BR,NC,160,R_15,0,R_15,909,R_15,52,R_15,2016,00,00,00,-112.338986,34.20768,04,025,M,222255,42,14.02,2117,0404,39140,0,StreetAddress,E,92.421875
AZ,AZ0067,007,BR-MAYER,MAYER PUBLIC LIBRARY,10004 WICKS AVENUE,MAYER,86333,M,YAVAPAI,9286327370,BR,NC,2596,R_15,0,R_15,2016,R_15,52,R_15,2016,00,00,00,-112.23502,34.398385,04,025,45180,222255,42,15,1147,0404,39140,0,StreetAddress,E,92.421875
AZ,AZ0067,008,BR-SELIGMAN,SELIGMAN PUBLIC LIBRARY,54170 NORTH FLOYD STREET,SELIGMAN,86337,M,YAVAPAI,9284223633,BR,NC,1034,R_15,0,R_15,1908,R_15,52,R_15,2016,00,00,00,-112.873783,35.32805,04,025,65420,222255,43,21,2027,0404,39140,0,PointAddress,E,100
AZ,AZ0067,009,BR-WILHOIT,WILHOIT PUBLIC LIBRARY,"9325 SOUTH DONEGAL DRIVE, SUITE B",WILHOIT,86332,5077,YAVAPAI,9284423611,BR,NC,552,R_15,0,R_15,1271,R_15,52,R_15,2016,00,00,00,-112.61033,34.412398,04,025,82950,222255,42,14.03,1307,0404,39140,0,StreetAddress,E,95.296875
AZ,AZ0067,010,BR-YARNELL,YARNELL PUBLIC LIBRARY,22278 HIGHWAY 89,YARNELL,85362,M,YAVAPAI,9284273191,BR,NC,2360,R_15,0,R_15,1912,R_15,52,R_15,2016,00,00,00,-112.73601,34.247867,04,025,M,222255,42,14.03,1266,0404,39140,0,StreetName,E,100
