STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
ID,ID0061,005,Y,IDME,MERIDIAN DISTRICT - SILVERSTONE BRANCH,3531 E OVERLAND,MERIDIAN,83642,6757,ADA,2088842616,BR,4584,R_21,0,2939,R_21,52,R_21,2022,07,00,00,00,-116.3508616,43.5903539,16,001,52120,511931,21,103.43,2020,1601,14260,0,E,99.01,POINTADDRESS,0,34
ID,ID0061,006,Y,IDME,MERIDIAN DISTRICT - UNBOUND BRANCH,713 N MAIN STREET,MERIDIAN,83642,2603,ADA,2082582000,BR,2760,R_21,0,1424,R_21,52,R_21,2022,07,24,00,00,-116.3916137,43.6104597,16,001,52120,511931,21,103.68,2029,1601,14260,0,E,100,POINTADDRESS,0,0
ID,ID0061,007,Y,IDME,MERIDIAN DISTRICT - TINY BRANCH,5159 S HILLSDALE AVE,MERIDIAN,83642,7587,ADA,2085763511,BR,320,R_21,0,780,R_21,52,R_21,2022,07,00,00,00,-116.3442048,43.5611887,16,001,M,511931,21,103.42,2026,1601,14260,0,T,96,STREETNAME,0,52
ID,ID0062,002,Y,IDMEN,JEFFERSON DISTRICT - HAMER,2450 E 2100 N,HAMER,83425,5010,JEFFERSON,2086625275,BR,1522,R_21,0,1212,R_21,49,R_21,2022,07,00,00,00,-112.2088676,43.9260592,16,051,M,32202,43,9601,2187,1602,26820,0,E,100,POINTADDRESS,3,12
ID,ID0062,003,Y,IDMEN,JEFFERSON DISTRICT - HEART OF THE VALLEY,1252 E 1500 N,TERRETON,83450,5136,JEFFERSON,2086634834,BR,1700,R_21,0,1500,R_21,50,R_21,2022,07,00,00,00,-112.4451963,43.8413446,16,051,M,32202,43,9601,3060,1602,26820,0,E,100,POINTADDRESS,2,12
ID,ID0062,004,Y,IDMEN,JEFFERSON DISTRICT - MENAN-ANNIS,623A N 3500 E,MENAN,83434,5036,JEFFERSON,2087540021,BR,1500,R_21,0,1200,R_21,49,R_21,2022,07,00,00,00,-112.0032887,43.7173624,16,051,52030,32202,42,9602,2047,1602,26820,0,E,100,STREETADDRESS,3,12
ID,ID0063,002,Y,IDMH,MOUNTAIN HOME PUBLIC,790 N 10TH E,MOUNTAIN HOME,83647,2830,ELMORE,2085874716,CE,16000,R_21,0,2712,R_21,52,R_21,2022,07,00,00,00,-115.687464,43.1371882,16,039,54730,28827,32,9603,1020,1602,34300,1,E,100,POINTADDRESS,0,38
ID,ID0064,002,Y,IDMHP,PRAIRIE DISTRICT,71 SMITH CREEK RD,PRAIRIE,83647,M,ELMORE,2088683291,CE,160,R_21,0,0,R_21,52,R_21,2022,07,00,00,00,-115.5737277,43.5026382,16,039,M,28827,43,9601,1239,1602,34300,1,E,99.9,STREETADDRESS,0,0
ID,ID0065,002,Y,IDMI,MIDDLETON PUBLIC,307 CORNELL ST,MIDDLETON,83644,4742,CANYON,2085853931,CE,2035,R_21,0,1820,R_21,52,R_21,2022,07,00,00,00,-116.6189116,43.7067229,16,027,52660,243115,22,219.01,3024,1601,14260,0,E,100,POINTADDRESS,0,-1
ID,ID0065,003,Y,IDMI-BM,MIDDLETON PUBLIC LIBRARY BOOKMOBILE,307 CORNELL ST,MIDDLETON,83644,4742,CANYON,-4,BS,-4,N_21,1,44,R_21,12,R_21,2022,07,00,00,00,-116.6189116,43.7067229,16,027,52660,243115,22,219.01,3024,1601,14260,0,E,100,POINTADDRESS,0,0
ID,ID0066,002,Y,IDMID,MIDVALE DISTRICT,70 E BRIDGE ST,MIDVALE,83645,M,WASHINGTON,2083552213,CE,1800,R_21,0,1008,R_21,52,R_21,2022,07,00,00,00,-116.7337709,44.4709471,16,087,52750,10898,43,9701,2095,1601,-4,N,E,100,POINTADDRESS,0,0
ID,ID0067,002,Y,IDMONB,BEAR LAKE COUNTY DISTRICT,138 N 6TH ST,MONTPELIER,83254,1592,BEAR LAKE,2088471664,CE,9244,R_21,0,2288,R_21,52,R_21,2022,07,00,00,00,-111.3024025,42.318653,16,007,53920,6545,43,9501,2003,1602,-4,N,E,100,POINTADDRESS,0,0
ID,ID0067,003,Y,IDMONB,BEAR LAKE COUNTY DISTRICT - PARIS,62 S MAIN STREET,PARIS,83261,7726,BEAR LAKE,2089452253,BR,300,R_21,0,624,R_21,52,R_21,2022,07,00,00,00,-111.4010333,42.2254879,16,007,60580,6545,43,9502,3136,1602,-4,N,E,99.01,POINTADDRESS,0,0
ID,ID0068,002,Y,IDMU,MULLAN PUBLIC,117 HUNTER AVE,MULLAN,83846,M,SHOSHONE,2087441220,CE,1735,R_21,0,1040,R_21,51,R_21,2022,07,00,00,00,-115.8016752,47.4708646,16,079,55630,13612,42,9604,6003,1601,-4,N,E,100,POINTADDRESS,0,0
ID,ID0069,002,Y,IDN,NAMPA PUBLIC,215 12TH AVE S,NAMPA,83651,3995,CANYON,2084685800,CE,62000,R_21,0,1516,R_21,29,R_21,2022,07,00,00,00,-116.5616987,43.5777824,16,027,56260,243115,22,201,1036,1601,14260,0,E,100,POINTADDRESS,0,23
ID,ID0070,002,Y,IDNO,NOTUS PUBLIC,387 FIRST ST,NOTUS,83656,M,CANYON,2084598247,CE,768,R_21,0,950,R_21,50,R_21,2022,07,00,00,00,-116.8004575,43.7257364,16,027,58060,243115,41,219.04,2136,1601,14260,0,E,100,STREETADDRESS,-1,-1
ID,ID0071,002,Y,IDNPM,ARMORAL TUTTLE PUBLIC,301 N PLYMOUTH AVE,NEW PLYMOUTH,83655,5525,PAYETTE,2087290123,CE,700,R_21,0,880,R_21,40,R_21,2022,07,00,00,00,-116.819741,43.9730658,16,075,56980,26350,42,9604,3020,1601,36620,1,E,100,POINTADDRESS,12,12
ID,ID0072,002,Y,IDO,OSBURN PUBLIC,921 MULLAN AVE,OSBURN,83849,M,SHOSHONE,2087529711,CE,1500,R_21,0,1526,R_21,52,R_21,2022,07,00,00,00,-115.9913488,47.5024047,16,079,59590,13612,33,9604,2005,1601,-4,N,E,99.62,STREETADDRESS,0,0
ID,ID0073,002,Y,IDOA,OAKLEY DISTRICT,185 E MAIN ST,OAKLEY,83346,7700,CASSIA,2088623434,CE,1310,R_21,0,560,R_21,48,R_21,2022,07,00,00,00,-113.8799199,42.2430903,16,031,58330,25164,43,9506,2131,1602,15420,1,E,100,POINTADDRESS,4,4
ID,ID0074,002,N,IDOL,OLA DISTRICT,11475 OLA SCHOOL RD,OLA,83657,M,GEM,2085843589,CE,1050,R_21,0,-1,M_21,48,R_21,2022,07,00,00,00,-116.28996,44.177,16,045,M,19792,43,9601,1074,1601,14260,0,E,100,MANUAL,0,0
ID,ID0075,002,Y,+IDOR,CLEARWATER MEMORIAL PUBLIC LIBRARY,402 MICHIGAN AVE,OROFINO,83544,M,CLEARWATER,2084763411,BR,6685,R_21,0,2500,R_21,50,R_21,2022,07,00,00,00,-116.2515917,46.4805085,16,035,59320,8895,32,9400.02,1029,1601,-4,N,E,100,POINTADDRESS,2,11
ID,ID0075,003,Y,IDOR-W,CLEARWATER COUNTY FREE LIBRARY DISTRICT,204 WOOD ST,WEIPPE,83553,M,CLEARWATER,2084354058,CE,5600,R_21,0,2130,R_21,51,R_21,2022,07,00,00,00,-115.942946,46.3757541,16,035,86050,8895,43,9701,5042,1601,-4,N,E,100,STREETADDRESS,1,0
ID,ID0077,002,Y,IDPAR,PATRICIA ROMANKO PUBLIC,121 N 3RD ST,PARMA,83660,7707,CANYON,2087226605,CE,2470,R_21,0,1590,R_21,52,R_21,2022,07,00,00,00,-116.9443222,43.7855137,16,027,60940,243115,42,221,3184,1601,14260,0,E,100,POINTADDRESS,0,0
ID,ID0078,002,Y,IDPAY,PAYETTE PUBLIC,24 S 10TH ST,PAYETTE,83661,2861,PAYETTE,2086426029,CE,16142,R_21,0,2392,R_21,52,R_21,2022,07,00,00,00,-116.9319973,44.0742994,16,075,61300,26350,32,9601,4023,1601,36620,1,E,100,POINTADDRESS,0,15
ID,ID0080,002,Y,IDP,MARSHALL PUBLIC,113 S GARFIELD,POCATELLO,83204,M,BANNOCK,2082321263,CE,32680,R_21,0,3044,R_21,52,R_21,2022,07,00,00,00,-112.4525341,42.8606892,16,005,64090,88263,13,16.03,1011,1602,38540,0,E,99.01,STREETADDRESS,0,0
ID,ID0081,002,Y,IDPI,PIERCE DISTRICT,208 S MAIN ST,PIERCE,83546,M,CLEARWATER,2084642823,CE,1600,R_21,0,1824,R_21,52,R_21,2022,07,00,00,00,-115.7989674,46.489162,16,035,62740,8895,43,9701,1415,1601,-4,N,E,100,POINTADDRESS,0,0
ID,ID0083,002,Y,IDPLU,PLUMMER PUBLIC,849 D ST,PLUMMER,83851,M,BENEWAH,2086861812,CE,5420,R_21,0,1660,R_21,48,R_21,2022,07,00,00,00,-116.886124,47.3340926,16,009,63910,9931,42,9400,5086,1601,-4,N,E,100,POINTADDRESS,4,8
ID,ID0084,002,Y,IDPR,WEST BONNER DISTRICT,118 MAIN ST,PRIEST RIVER,83856,5059,BONNER,2084482207,CE,3606,R_21,0,2236,R_21,52,R_21,2022,07,00,00,00,-116.907481,48.1788519,16,017,65530,49491,42,9505,1037,1601,41760,1,E,100,POINTADDRESS,0,0
ID,ID0084,003,Y,IDPR-B,WEST BONNER DISTRICT - BLANCHARD BRANCH,412 RAILROAD AVE,BLANCHARD,83804,8606,BONNER,2084370801,BR,1792,R_21,0,1508,R_21,52,R_21,2022,07,00,00,00,-116.9833903,48.016026,16,017,08290,49491,42,9507.02,1026,1601,41760,1,E,100,POINTADDRESS,0,0
ID,ID0085,002,Y,IDPRE,LARSEN-SANT/FRANKLIN DISTRICT,109 S 1ST E,PRESTON,83263,1303,FRANKLIN,2088520175,CE,8750,R_21,0,1771,R_21,23,R_21,2022,07,00,00,00,-111.8733797,42.0941511,16,041,65260,14666,32,9702,2007,1602,30860,0,E,100,POINTADDRESS,19,8
ID,ID0086,002,Y,IDR,MADISON LIBRARY DISTRICT,73 N CENTER ST,REXBURG,83440,1539,MADISON,2083563461,CE,26000,R_21,0,-1,M_21,19,R_21,2022,07,00,00,00,-111.7838552,43.8279479,16,065,67420,53881,32,9502,1009,1602,39940,1,E,100,POINTADDRESS,0,33
ID,ID0086,003,Y,IDR,MADISON DISTRICT - BOOKMOBILE,73 N CENTER ST,REXBURG,83440,1539,MADISON,-4,BS,-4,N_21,1,-1,M_21,7,R_21,2022,07,00,00,00,-111.7838552,43.8279479,16,065,67420,53881,32,9502,1009,1602,39940,1,E,100,POINTADDRESS,0,0
ID,ID0087,002,Y,IDRG,SALMON RIVER PUBLIC,126 N MAIN ST,RIGGINS,83549,M,IDAHO,2086283394,CE,1800,R_21,0,1820,R_21,50,R_21,2022,07,00,00,00,-116.3144822,45.4225492,16,049,67870,17040,43,9604,1159,1601,-4,N,E,100,STREETADDRESS,2,0
ID,ID0088,002,Y,IDRI,RICHFIELD DISTRICT,105 S MAIN,RICHFIELD,83349,M,LINCOLN,2084871242,CE,2160,R_21,0,1206,R_21,43,R_21,2022,07,00,00,00,-114.1539283,43.0492219,16,063,67600,5282,43,9501,1336,1602,-4,N,E,99.01,STREETADDRESS,0,0
ID,ID0089,002,Y,IDRIR,RIRIE PUBLIC,464 MAIN ST,RIRIE,83443,7728,JEFFERSON,2085387974,CE,900,R_21,0,-1,M_21,-1,M_21,2022,07,00,00,00,-111.7735725,43.631207,16,051,67960,32202,42,9604.02,1116,1602,26820,0,E,100,POINTADDRESS,0,0
ID,ID0090,002,Y,IDRIG,RIGBY PUBLIC,110 N STATE ST,RIGBY,83442,1443,JEFFERSON,2087458231,CE,1000,R_21,0,1530,R_21,51,R_21,2022,07,00,00,00,-111.9148125,43.67251,16,051,67780,32202,31,9603.02,1046,1602,26820,0,E,100,POINTADDRESS,1,-1
ID,ID0091,002,Y,IDRO,ROBERTS CITY LIBRARY,2870 E 650 N,ROBERTS,83444,5095,JEFFERSON,2082282210,CE,3277,R_21,0,612,R_21,42,R_21,2022,07,00,00,00,-112.128602,43.7202253,16,051,68500,32202,42,9601,1079,1602,26820,0,E,100,POINTADDRESS,10,0
ID,ID0092,002,Y,IDROC,ROCKLAND SCHOOL/COMMUNITY,321 E CENTER,ROCKLAND,83271,M,POWER,2085482221,CE,1500,R_21,0,1500,R_21,48,R_21,2022,07,00,00,00,-112.8727167,42.5740405,16,077,69130,7950,43,9601,1131,1602,38540,0,E,99.01,STREETADDRESS,0,10
ID,ID0093,002,Y,IDRU,DEMARY MEMORIAL,417 7TH ST,RUPERT,83350,1624,MINIDOKA,2084363874,CE,4307,R_21,0,2228,R_21,52,R_21,2022,07,00,00,00,-113.6732244,42.618555,16,067,70660,21955,33,9704,1029,1602,15420,1,E,100,POINTADDRESS,0,0
ID,ID0094,003,Y,IDS,NORTH BINGHAM DISTRICT,197 W LOCUST ST,SHELLEY,83274,1309,BINGHAM,2083577801,CE,7600,R_21,0,2292,R_21,52,R_21,2022,07,00,00,00,-112.1255214,43.3780119,16,011,73450,48876,31,9501.01,2016,1602,13940,1,E,100,STREETADDRESS,0,26
ID,ID0097,002,Y,IDSAL,LEMHI COUNTY DISTRICT,300 MAIN ST,SALMON,83467,1256,LEMHI,2087562311,CE,13000,R_21,0,1932,R_21,48,R_21,2022,07,00,00,00,-113.8960135,45.1764819,16,059,71650,8162,33,9702,2112,1602,-4,N,E,100,POINTADDRESS,4,0
ID,ID0097,003,Y,ID0097-003,LEMHI COUNTY DISTRICT - LEADORE COMMUNITY,202 S RAILROAD ST,LEADORE,83464,7707,LEMHI,2087682640,BR,950,R_21,0,1002,R_21,48,R_21,2022,07,00,00,00,-113.3569308,44.6799913,16,059,45910,8162,43,9703,1412,1602,-4,N,E,100,POINTADDRESS,4,0
ID,ID0098,002,Y,IDSAN-C,EAST BONNER COUNTY DISTRICT,1407 CEDAR ST,SANDPOINT,83864,2052,BONNER,2082636930,CE,38398,R_21,0,2808,R_21,52,R_21,2022,07,00,00,00,-116.5686391,48.2759768,16,017,72100,49491,32,9504.02,2008,1601,41760,1,E,100,POINTADDRESS,0,-1
ID,ID0098,003,Y,IDSAN-C,EAST BONNER COUNTY DISTRICT - CLARK FORK BRANCH,601 MAIN ST,CLARK FORK,83811,4404,BONNER,2082661321,BR,4250,R_21,0,2392,R_21,52,R_21,2022,07,00,00,00,-116.1766117,48.1480383,16,017,14950,49491,43,9501,1026,1601,41760,1,E,99.62,POINTADDRESS,-1,-1
ID,ID0098,005,Y,IDSAN-C-BM,EAST BONNER COUNTY DISTRICT - BOOKMOBILE,1407 CEDAR ST,SANDPOINT,83864,2052,BONNER,2082903622,BS,-4,N_21,1,-1,M_21,-1,M_21,2022,07,00,00,00,-116.5686391,48.2759768,16,017,72100,49491,32,9504.02,2008,1601,41760,1,E,100,POINTADDRESS,-1,-1
ID,ID0099,002,Y,IDSC,SUGAR SALEM SCHOOL/COMMUNITY,1 DIGGER DR,SUGAR CITY,83448,M,MADISON,-4,BS,-4,N_21,1,28,R_21,7,R_21,2022,07,00,00,00,-111.7380397,43.8692871,16,065,78040,53881,32,9501.02,2075,1602,39940,1,E,100,STREETADDRESS,0,0
ID,ID0099,003,Y,IDSC,SUGAR SALEM SCHOOL/COMMUNITY,1 DIGGER DR,SUGAR CITY,83448,M,MADISON,2083560271,CE,14500,R_21,0,2110,R_21,52,R_21,2022,07,00,00,00,-111.7380397,43.8692871,16,065,78040,53881,32,9501.02,2075,1602,39940,1,E,100,STREETADDRESS,0,0
ID,ID0100,002,Y,IDSH,SHOSHONE PUBLIC,211 S RAIL ST W,SHOSHONE,83352,M,LINCOLN,2088862843,CE,2480,R_21,0,1378,R_21,52,R_21,2022,07,00,00,00,-114.4085528,42.9360356,16,063,73900,5282,43,9501,3117,1602,-4,N,E,100,POINTADDRESS,0,0
ID,ID0101,002,Y,IDSM,ST. MARIES PUBLIC,822 COLLEGE AVE,ST. MARIES,83861,1720,BENEWAH,2082453732,CE,2530,R_21,0,1612,R_21,52,R_21,2022,07,00,00,00,-116.5684186,47.3153236,16,009,71470,9931,32,9501,2024,1601,-4,N,E,99.61,POINTADDRESS,0,0
ID,ID0103,002,Y,IDSS,SODA SPRINGS PUBLIC,149 S MAIN ST,SODA SPRINGS,83276,1427,CARIBOU,2085472606,CE,3500,R_21,0,150,R_21,52,R_21,2022,07,00,00,00,-111.6036876,42.6558949,16,029,75195,7111,33,9602,1344,1602,-4,N,E,100,POINTADDRESS,0,0
ID,ID0104,002,Y,IDST,STANLEY COMMUNITY,240 NIECE AVE,STANLEY,83278,M,CUSTER,2087742470,CE,2050,R_21,0,1870,R_21,52,R_21,2022,07,00,00,00,-114.9386724,44.2156305,16,037,76780,4428,43,9602,1319,1602,-4,N,E,100,POINTADDRESS,0,52
ID,ID0105,002,Y,IDTF,TWIN FALLS PUBLIC,201 FOURTH AVE E,TWIN FALLS,83301,6313,TWIN FALLS,2087332964,CE,41000,R_21,0,2678,R_21,52,R_21,2022,07,00,00,00,-114.4656036,42.5566971,16,083,82810,92243,33,11,3032,1602,46300,0,E,100,POINTADDRESS,0,17
ID,ID0105,003,Y,IDTF-BM,TWIN FALLS PUBLIC - BOOKMOBILE,201 FOURTH AVE E,TWIN FALLS,83301,6313,TWIN FALLS,-4,BS,-4,N_21,1,563,R_21,25,R_21,2022,07,00,00,00,-114.4656036,42.5566971,16,083,82810,92243,33,11,3032,1602,46300,0,E,100,POINTADDRESS,27,0
ID,ID0106,002,Y,IDV,VALLEY OF THE TETONS DISTRICT,56 N MAIN STREET,VICTOR,83455,5266,TETON,2087872201,CE,5654,R_21,0,1846,R_21,43,R_21,2022,07,00,00,00,-111.1113212,43.6038207,16,081,84250,12267,43,9601.07,1025,1602,27220,1,E,99.01,POINTADDRESS,9,26
ID,ID0106,003,Y,IDV,VALLEY OF THE TETONS DISTRICT - DRIGGS BRANCH,79 NORTH MAIN ST.,DRIGGS,83422,5141,TETON,2083545522,BR,3750,R_21,0,1509,R_21,35,R_21,2022,07,00,00,00,-111.1110325,43.723996,16,081,22690,12267,43,9601.04,2047,1602,27220,1,E,100,POINTADDRESS,17,13
ID,ID0107,002,Y,IDW,WALLACE PUBLIC,415 RIVER ST,WALLACE,83873,2260,SHOSHONE,2087524571,CE,2052,R_21,0,1664,R_21,52,R_21,2022,07,00,00,00,-115.9268623,47.4740701,16,079,84790,13612,33,9604,3025,1601,-4,N,E,100,STREETADDRESS,0,0
ID,ID0108,002,Y,IDWEI,WEISER PUBLIC,628 E 1ST ST,WEISER,83672,2241,WASHINGTON,2085491243,CE,4000,R_21,0,1248,R_21,44,R_21,2022,07,00,00,00,-116.968034,44.2480421,16,087,86140,10898,33,9702,2026,1601,-4,N,E,100,STREETADDRESS,8,12
ID,ID0109,002,Y,IDWEN,SHERBURN SMITH MEMORIAL,375 1ST AVE E,WENDELL,83355,M,GOODING,2085366195,CE,1341,R_21,0,1560,R_21,52,R_21,2022,07,00,00,00,-114.6991034,42.7763635,16,047,86320,15772,33,9602.01,3008,1602,-4,N,E,100,STREETADDRESS,0,0
ID,ID0110,002,Y,IDWI,WILDER DISTRICT,111 2ND ST,WILDER,83676,5557,CANYON,2084827880,CE,5000,R_21,0,1140,R_21,50,R_21,2022,07,00,00,00,-116.9084833,43.676453,16,027,87670,243115,42,222,2046,1601,14260,0,E,100,POINTADDRESS,2,26
ID,ID0111,002,Y,IDKE,KELLOGG PUBLIC,16 W MARKET AVE,KELLOGG,83837,2417,SHOSHONE,2087867231,CE,3422,R_21,0,1560,R_21,28,R_21,2022,07,00,00,00,-116.1219717,47.5337726,16,079,42580,13612,32,9603,5037,1601,-4,N,E,100,POINTADDRESS,24,9
ID,ID0112,002,Y,IDFE,TRI-COMMUNITY BRANCH,46 ISAACSON,FERNWOOD,83830,M,BENEWAH,2082454883,BR,1400,R_21,0,1790,R_21,52,R_21,2022,07,00,00,00,-116.3941264,47.1132393,16,009,27640,9931,43,9501,4150,1601,-4,N,E,99,STREETADDRESS,0,0
ID,ID0112,003,Y,IDFE,TENSED-DESMET BRANCH,304 C ST,TENSED,83870,M,BENEWAH,2082742922,BR,1920,R_21,0,1300,R_21,52,R_21,2022,07,00,00,00,-116.9229348,47.1611868,16,009,80200,9931,43,9400,1054,1601,-4,N,E,98.9,STREETADDRESSEXT,0,0
ID,ID0120,002,Y,IDCC,COMMUNITY LIBRARY NETWORK - HAYDEN,8385 N GOVERNMENT WY,HAYDEN,83835,9258,KOOTENAI,2087725612,BR,20498,R_21,0,3068,R_21,52,R_21,2022,07,00,00,00,-116.7866936,47.7479497,16,055,36370,179789,23,10.03,1011,1601,17660,0,E,100,POINTADDRESS,0,16
ID,ID0120,003,Y,IDCC-A,COMMUNITY LIBRARY NETWORK - ATHOL,30399 N 3RD,ATHOL,83801,8896,KOOTENAI,2086832979,BR,3065,R_21,0,1612,R_21,52,R_21,2022,07,00,00,00,-116.7067275,47.947551,16,055,03700,179789,42,2.03,2061,1601,17660,0,E,99.01,POINTADDRESS,0,16
ID,ID0120,004,Y,IDCC-R,COMMUNITY LIBRARY NETWORK - RATHDRUM,16320 HIGHWAY 41,RATHDRUM,83858,8735,KOOTENAI,2086871029,BR,5398,R_21,0,2392,R_21,52,R_21,2022,07,00,00,00,-116.8804593,47.822012,16,055,66340,179789,31,3.04,2004,1601,17660,0,E,99.61,POINTADDRESS,0,16
ID,ID0120,005,Y,IDCC-S,COMMUNITY LIBRARY NETWORK - SPIRIT LAKE,32575 N 5TH AVENUE,SPIRIT LAKE,83869,5073,KOOTENAI,2086235353,BR,3250,R_21,0,1612,R_21,52,R_21,2022,07,00,00,00,-116.8686259,47.9690248,16,055,76060,179789,42,1.02,2020,1601,17660,0,E,99.01,POINTADDRESS,0,16
ID,ID0120,006,Y,IDCC-BM,COMMUNITY LIBRARY NETWORK - BOOKMOBILE,8385 N GOVERNMENT WY,HAYDEN,83835,9258,KOOTENAI,2087727405,BS,-4,N_21,3,2080,R_21,52,R_21,2022,07,00,00,00,-116.7866936,47.7479497,16,055,36370,179789,23,10.03,1011,1601,17660,0,E,100,POINTADDRESS,0,16
ID,ID0120,007,Y,IDCC-P,COMMUNITY LIBRARY NETWORK - PINEHURST,107 MAIN STREET,PINEHURST,83850,M,SHOSHONE,2086823483,BR,3218,R_21,0,1872,R_21,52,R_21,2022,07,00,00,00,-116.235479,47.5379337,16,079,63100,13612,41,9602,4011,1601,-4,N,E,99,STREETADDRESS,0,16
ID,ID0120,008,Y,IDCC-HR,COMMUNITY LIBRARY NETWORK - HARRISON,111 S COEUR D`ALENE,HARRISON,83833,9532,KOOTENAI,2086893976,BR,1512,R_21,0,1508,R_21,52,R_21,2022,07,00,00,00,-116.7860033,47.4542133,16,055,35200,179789,42,19.02,1115,1601,17660,0,E,99.01,POINTADDRESS,0,16
ID,ID0120,010,Y,IDCC-PF,COMMUNITY LIBRARY NETWORK - POST FALLS,821 N SPOKANE STREET,POST FALLS,83854,8692,KOOTENAI,2087731506,BR,21886,R_21,0,3120,R_21,52,R_21,2022,07,00,00,00,-116.9481075,47.71642,16,055,64810,179789,23,4.02,4019,1601,17660,0,E,99.01,POINTADDRESS,0,16
ID,ID0123,001,Y,IDFRE-IP,FREMONT DISTRICT - ISLAND PARK,3775 SAND CRANE DRIVE,ISLAND PARK,83429,5135,FREMONT,2085580991,BR,1600,R_21,0,1856,R_21,52,R_21,2022,07,00,00,00,-111.39919,44.3741075,16,043,M,13592,43,9701,1405,1602,39940,1,E,100,POINTADDRESS,0,0
ID,ID0123,002,Y,IDFRE-SA,FREMONT DISTRICT - ST. ANTHONY,420 N BRIDGE STE E,ST. ANTHONY,83445,1433,FREMONT,2086243192,BR,7116,R_21,0,2100,R_21,52,R_21,2022,07,00,00,00,-111.6824825,43.970689,16,043,71020,13592,32,9703.01,2039,1602,39940,1,E,99.01,SUBADDRESS,0,0
ID,ID0123,003,Y,IDFRE-A,FREMONT DISTRICT - ASHTON,925 MAIN STREET,ASHTON,83420,4711,FREMONT,2086527280,CE,3502,R_21,0,2100,R_21,52,R_21,2022,07,00,00,00,-111.4422104,44.0713625,16,043,03610,13592,43,9702,2034,1602,39940,1,E,99,POINTADDRESS,0,0
ID,ID0123,004,Y,IDFRE-BM,FREMONT DISTRICT - BOOKMOBILE,420 N BRIDGE STE E,ASHTON,83420,M,FREMONT,2086527280,BS,-4,N_21,1,66,R_21,11,R_21,2022,07,00,00,00,-111.4434361,44.0741089,16,043,03610,13592,43,9702,2004,1602,39940,1,E,100,MANUAL,0,0
ID,ID0124,001,Y,ID0124-001,MEADOWS VALLEY DISTRICT,400 VIRGINIA ST,NEW MEADOWS,83654,M,ADAMS,2083473147,CE,3000,R_21,0,1645,R_21,52,R_21,2022,07,00,00,00,-116.2826401,44.9711322,16,003,56890,4625,43,9501,1315,1601,-4,N,E,100,POINTADDRESS,0,0
ID,ID0125,001,Y,IDPRP,PRIEST LAKE DISTRICT,28769 HWY 57,PRIEST LAKE,83856,8658,BONNER,2084432454,CE,2543,R_21,0,1886,R_21,52,R_21,2022,07,00,00,00,-116.9392274,48.5259766,16,017,M,49491,43,9506,3013,1601,41760,1,E,100,POINTADDRESS,0,0
ID,ID0126,001,Y,IDDON,DONNELLY PUBLIC LIBRARY DISTRICT,150 E STATE ST,DONNELLY,83615,M,VALLEY,2083258237,CE,1024,R_21,0,1320,R_21,48,R_21,2022,07,00,00,00,-116.0775949,44.7330172,16,085,22330,12241,43,9703.02,2146,1601,-4,N,E,100,STREETADDRESS,4,0
IL,IL0001,002,Y,3037200,JOHN MOSSER PUBLIC LIBRARY DISTRICT,106 WEST MEEK STREET,ABINGDON,61410,1451,KNOX,3094623129,CE,4493,R_21,0,806,R_21,44,R_21,2022,03,00,00,00,-90.399153,40.8023725,17,095,00113,49268,33,15,3021,1717,23660,1,E,100,POINTADDRESS,8,17
IL,IL0002,002,Y,3000200,ACORN PUBLIC LIBRARY DISTRICT,15624 SOUTH CENTRAL AVENUE,OAK FOREST,60452,3204,COOK,7086873700,CE,21000,R_21,0,2902,R_21,52,R_21,2022,03,00,00,00,-87.756176,41.6073855,17,031,54638,5173146,21,8245.05,3000,1701,16980,0,E,99.04,POINTADDRESS,0,42
IL,IL0003,002,Y,3000300,ADDISON PUBLIC LIBRARY,4 FRIENDSHIP PLAZA,ADDISON,60101,2787,DUPAGE,6305433617,CE,54600,R_21,0,2191,R_21,43,R_21,2022,03,00,00,00,-87.9929636,41.9328819,17,043,00243,924885,21,8403.03,1006,1708,16980,0,E,100,POINTADDRESS,9,43
IL,IL0005,002,Y,3000500,ALBION PUBLIC LIBRARY,6 NORTH FOURTH STREET,ALBION,62806,1221,EDWARDS,6184453314,CE,3380,R_21,0,450,R_21,36,R_21,2022,03,00,00,00,-88.0562061,38.3771414,17,047,00568,6075,43,9571,2031,1715,-4,N,E,100,STREETADDRESS,16,12
IL,IL0006,003,Y,3000601,EASTGATE BRANCH LIBRARY,115 EASTGATE DRIVE,ALGONQUIN,60102,3052,MCHENRY,8476584343,BR,16000,R_21,0,2181,R_21,35,R_21,2022,03,00,00,00,-88.2838045,42.1634813,17,111,00685,311122,21,8714.04,1024,1706,16980,0,E,100,STREETADDRESS,17,35
